,Date,Open,High,Low,Close,Adj Close,Volume,denoised
1375,1990-07-10,2912.1298829999996,2928.219971,2882.179932,2890.840088,2890.840088,15520000,285.66135189875365
1376,1990-07-11,2902.719971,2942.330078,2890.100098,2932.669922,2932.669922,18210000,284.96866685316934
1377,1990-07-12,2935.889893,2980.689941,2917.820068,2969.800049,2969.800049,26480000,284.2713247757627
1378,1990-07-13,2976.97998,3012.3798829999996,2956.679932,2980.199951,2980.199951,29070000,283.5695856610568
1379,1990-07-16,2989.110107,3017.080078,2971.780029,2999.75,2999.75,19860000,282.8637108921618
1380,1990-07-17,3006.189941,3024.26001,2970.050049,2999.75,2999.75,21210000,282.15396314843616
1381,1990-07-18,2989.360107,3009.649902,2963.610107,2981.679932,2981.679932,17950000,281.4406063127844
1382,1990-07-19,2975.98999,3006.189941,2948.27002,2993.810059,2993.810059,21190000,280.72390537860866
1383,1990-07-20,2993.810059,3019.310059,2953.709961,2961.139893,2961.139893,28090000,280.0041263564574
1384,1990-07-23,2947.030029,2961.389893,2833.169922,2904.699951,2904.699951,32550000,279.28153618040346
1385,1990-07-24,2913.1201170000004,2939.600098,2866.830078,2922.52002,2922.52002,23010000,278.5564026141805
1386,1990-07-25,2917.570068,2946.530029,2896.780029,2930.939941,2930.939941,19200000,277.82899415712313
1387,1990-07-26,2929.449951,2945.790039,2888.1201170000004,2920.790039,2920.790039,18360000,277.0995799499253
1388,1990-07-27,2922.27002,2938.360107,2877.719971,2898.51001,2898.51001,19190000,276.3684296802669
1389,1990-07-30,2876.72998,2922.52002,2861.139893,2917.330078,2917.330078,18730000,275.635813488341
1390,1990-07-31,2911.139893,2940.100098,2878.469971,2905.199951,2905.199951,22130000,274.9020018722999
1391,1990-08-01,2909.899902,2931.189941,2875.0,2899.26001,2899.26001,23770000,274.16726559367333
1392,1990-08-02,2876.72998,2903.709961,2833.169922,2864.600098,2864.600098,45370000,273.43187558278686
1393,1990-08-03,2834.399902,2863.860107,2722.030029,2809.649902,2809.649902,45360000,272.6961028441987
1394,1990-08-06,2711.6298829999996,2758.419922,2683.169922,2716.340088,2716.340088,35240000,271.96021836221325
1395,1990-08-07,2744.550049,2763.860107,2676.23999,2710.639893,2710.639893,42830000,271.2244930064854
1396,1990-08-08,2712.3798829999996,2763.3701170000004,2691.340088,2734.899902,2734.899902,28100000,270.4891974377624
1397,1990-08-09,2734.159912,2774.26001,2716.580078,2758.909912,2758.909912,19220000,269.75460201377985
1398,1990-08-10,2751.22998,2763.610107,2692.820068,2716.580078,2716.580078,19510000,269.0209766953672
1399,1990-08-13,2699.5,2752.22998,2676.72998,2746.780029,2746.780029,17110000,268.28859095277846
1400,1990-08-14,2739.600098,2773.02002,2720.540039,2747.77002,2747.77002,18290000,267.5577136722867
1401,1990-08-15,2761.8798829999996,2778.709961,2736.3798829999996,2748.27002,2748.27002,16710000,266.82861306307416
1402,1990-08-16,2732.179932,2746.530029,2676.23999,2681.439941,2681.439941,20320000,266.10155656446005
1403,1990-08-17,2651.72998,2679.209961,2598.02002,2644.800049,2644.800049,39370000,265.37681075347746
1404,1990-08-20,2647.27002,2679.209961,2632.429932,2656.439941,2656.439941,16960000,264.6546412528594
1405,1990-08-21,2620.050049,2645.530029,2566.090088,2603.959961,2603.959961,29340000,263.9353126394366
1406,1990-08-22,2613.1201170000004,2630.689941,2553.219971,2560.149902,2560.149902,25400000,263.21908835300746
1407,1990-08-23,2493.560059,2539.600098,2459.409912,2483.419922,2483.419922,35430000,262.50623060569177
1408,1990-08-24,2519.550049,2555.689941,2480.449951,2532.919922,2532.919922,28520000,261.7970002918075
1409,1990-08-27,2621.290039,2645.050049,2590.590088,2611.6298829999996,2611.6298829999996,22910000,261.0916568983029
1410,1990-08-28,2598.27002,2629.949951,2582.919922,2614.850098,2614.850098,16980000,260.39045841577166
1411,1990-08-29,2608.659912,2651.23999,2596.530029,2632.429932,2632.429932,17100000,259.69366125008816
1412,1990-08-30,2630.939941,2641.340088,2578.469971,2593.320068,2593.320068,15480000,259.0015201346824
1413,1990-08-31,2594.550049,2624.5,2569.310059,2614.360107,2614.360107,12060000,258.3142880435023
1414,1990-09-04,2590.840088,2618.070068,2573.02002,2613.3701170000004,2613.3701170000004,14230000,257.6322161046681
1415,1990-09-05,2611.139893,2643.070068,2588.610107,2628.219971,2628.219971,16680000,256.95555351488133
1416,1990-09-06,2622.52002,2633.169922,2575.98999,2596.290039,2596.290039,16010000,256.2845474545888
1417,1990-09-07,2589.600098,2635.889893,2577.719971,2619.550049,2619.550049,16180000,255.61944300394504
1418,1990-09-10,2650.0,2665.350098,2600.98999,2615.590088,2615.590088,15830000,254.9604830596019
1419,1990-09-11,2616.830078,2635.639893,2586.8798829999996,2612.6201170000004,2612.6201170000004,12720000,254.30790825235044
1420,1990-09-12,2621.530029,2639.110107,2592.330078,2625.73999,2625.73999,14540000,253.66195686564564
1421,1990-09-13,2623.02002,2629.209961,2570.540039,2582.669922,2582.669922,13940000,253.022864755036
1422,1990-09-14,2572.52002,2585.149902,2545.540039,2564.110107,2564.110107,17760000,252.3908652685401
1423,1990-09-17,2550.48999,2585.889893,2537.1298829999996,2567.330078,2567.330078,14340000,251.76618916797904
1424,1990-09-18,2549.25,2587.8701170000004,2524.26001,2571.290039,2571.290039,20780000,251.1490645513051
1425,1990-09-19,2569.300049,2594.550049,2534.409912,2557.429932,2557.429932,22900000,250.53971677594745
1426,1990-09-20,2539.110107,2549.01001,2495.540039,2518.320068,2518.320068,21110000,249.9383683832015
1427,1990-09-21,2514.110107,2538.3701170000004,2479.949951,2512.3798829999996,2512.3798829999996,32300000,249.3452390236879
1428,1990-09-24,2491.830078,2498.02002,2438.1201170000004,2452.969971,2452.969971,21170000,248.76054538390912
1429,1990-09-25,2460.389893,2501.23999,2437.3798829999996,2485.639893,2485.639893,18870000,248.18450111392076
1430,1990-09-26,2479.449951,2496.040039,2435.399902,2459.649902,2459.649902,24780000,247.61731675615567
1431,1990-09-27,2481.679932,2492.330078,2396.290039,2427.47998,2427.47998,23130000,247.0591996754053
1432,1990-09-28,2380.689941,2465.590088,2367.820068,2452.47998,2452.47998,25630000,246.5103539900063
1433,1990-10-01,2474.25,2534.649902,2446.530029,2515.840088,2515.840088,27990000,245.97098050422954
1434,1990-10-02,2527.969971,2565.350098,2487.6201170000004,2505.199951,2505.199951,25720000,245.44127664191706
1435,1990-10-03,2504.449951,2534.649902,2470.790039,2489.360107,2489.360107,15550000,244.92143638137088
1436,1990-10-04,2483.909912,2528.219971,2464.850098,2516.830078,2516.830078,19580000,244.41165019153078
1437,1990-10-05,2472.030029,2544.550049,2453.469971,2510.639893,2510.639893,20280000,243.91210496944987
1438,1990-10-08,2530.689941,2548.02002,2507.179932,2523.76001,2523.76001,10730000,243.42298397909553
1439,1990-10-09,2495.790039,2514.600098,2437.8701170000004,2445.540039,2445.540039,18750000,242.94446679149686
1440,1990-10-10,2445.300049,2472.030029,2388.360107,2407.919922,2407.919922,23900000,242.47672922624974
1441,1990-10-11,2414.360107,2427.22998,2344.310059,2365.100098,2365.100098,25450000,242.0199432944115
1442,1990-10-12,2383.909912,2428.709961,2349.75,2398.02002,2398.02002,22650000,241.5742771427948
1443,1990-10-15,2413.860107,2451.23999,2354.949951,2416.340088,2416.340088,26120000,241.13989499967965
1444,1990-10-16,2420.300049,2434.409912,2366.830078,2381.189941,2381.189941,17260000,240.71695712196504
1445,1990-10-17,2376.72998,2418.560059,2358.169922,2387.8701170000004,2387.8701170000004,18250000,240.30561974377784
1446,1990-10-18,2402.719971,2461.6298829999996,2391.830078,2452.719971,2452.719971,25760000,239.90603502654622
1447,1990-10-19,2489.850098,2536.8798829999996,2453.469971,2520.790039,2520.790039,37810000,239.51835101056858
1448,1990-10-22,2498.27002,2535.399902,2476.72998,2516.090088,2516.090088,21310000,239.14271156807968
1449,1990-10-23,2504.949951,2527.969971,2480.199951,2494.060059,2494.060059,17710000,238.77925635783913
1450,1990-10-24,2489.600098,2523.02002,2470.540039,2504.209961,2504.209961,17790000,238.42812078125013
1451,1990-10-25,2509.399902,2525.98999,2464.110107,2484.409912,2484.409912,18160000,238.08943594002324
1452,1990-10-26,2466.090088,2482.179932,2429.209961,2436.139893,2436.139893,16470000,237.7633285954039
1453,1990-10-29,2437.1298829999996,2470.300049,2407.669922,2430.199951,2430.199951,17820000,237.44992112897057
1454,1990-10-30,2425.73999,2462.8701170000004,2400.5,2448.02002,2448.02002,20100000,237.1493315050155
1455,1990-10-31,2455.449951,2475.98999,2419.550049,2442.330078,2442.330078,17840000,236.86167323452486
1456,1990-11-01,2441.830078,2473.02002,2415.590088,2454.949951,2454.949951,17450000,236.5870553407662
1457,1990-11-02,2456.429932,2501.72998,2447.280029,2490.840088,2490.840088,21360000,236.3255823264868
1458,1990-11-05,2487.8701170000004,2519.060059,2472.77002,2502.22998,2502.22998,16950000,236.0773541427525
1459,1990-11-06,2496.040039,2516.830078,2471.530029,2485.149902,2485.149902,14490000,235.8424661594126
1460,1990-11-07,2479.949951,2490.350098,2430.939941,2440.840088,2440.840088,17510000,235.62100913721105
1461,1990-11-08,2432.919922,2468.810059,2415.840088,2443.810059,2443.810059,18610000,235.41306920155714
1462,1990-11-09,2453.459961,2500.73999,2438.610107,2488.610107,2488.610107,18740000,235.21872781795406
1463,1990-11-12,2498.27002,2550.98999,2490.100098,2540.350098,2540.350098,21480000,235.03806176909183
1464,1990-11-13,2533.409912,2559.899902,2512.3798829999996,2535.399902,2535.399902,18980000,234.87114313361943
1465,1990-11-14,2533.659912,2581.189941,2522.77002,2559.649902,2559.649902,18660000,234.718039266596
1466,1990-11-15,2550.48999,2567.330078,2528.709961,2545.050049,2545.050049,15850000,234.57881278162347
1467,1990-11-16,2549.5,2570.790039,2522.280029,2550.25,2550.25,24850000,234.45352153467363
1468,1990-11-19,2563.360107,2580.689941,2543.070068,2565.350098,2565.350098,17040000,234.34221860960093
1469,1990-11-20,2561.3798829999996,2574.5,2524.01001,2530.199951,2530.199951,20700000,234.24495230536175
1470,1990-11-21,2530.939941,2552.22998,2502.719971,2539.360107,2539.360107,18750000,234.16176612492433
1471,1990-11-23,2536.8798829999996,2557.919922,2521.040039,2527.22998,2527.22998,6790000,234.09269876588417
1472,1990-11-26,2511.8798829999996,2541.580078,2489.850098,2533.169922,2533.169922,16310000,234.03778411277713
1473,1990-11-27,2538.1201170000004,2562.6201170000004,2516.090088,2543.810059,2543.810059,18560000,233.9970512311054
1474,1990-11-28,2544.300049,2564.600098,2521.040039,2535.149902,2535.149902,14650000,233.9705243630568
1475,1990-11-29,2526.72998,2544.310059,2501.22998,2518.810059,2518.810059,17910000,233.95822292493128
1476,1990-11-30,2512.3798829999996,2577.22998,2498.51001,2559.649902,2559.649902,27640000,233.96016150627116
1477,1990-12-03,2572.27002,2589.600098,2543.560059,2565.590088,2565.590088,25280000,233.97634987069037
1478,1990-12-04,2563.860107,2592.080078,2534.649902,2579.699951,2579.699951,21330000,234.00679295840342
1479,1990-12-05,2575.0,2615.840088,2558.419922,2610.399902,2610.399902,23020000,234.05149089044411
1480,1990-12-06,2643.560059,2656.439941,2589.360107,2602.47998,2602.47998,35200000,234.110438974586
1481,1990-12-07,2599.01001,2618.070068,2571.780029,2590.100098,2590.100098,19550000,234.1836277129433
1482,1990-12-10,2577.22998,2609.399902,2566.580078,2596.780029,2596.780029,14430000,234.27104281125946
1483,1990-12-11,2596.290039,2606.929932,2565.590088,2586.139893,2586.139893,14720000,234.372665189869
1484,1990-12-12,2588.860107,2630.689941,2578.219971,2622.280029,2622.280029,20790000,234.48847099633855
1485,1990-12-13,2622.52002,2640.590088,2598.76001,2614.360107,2614.360107,17130000,234.61843161977282
1486,1990-12-14,2602.969971,2617.820068,2572.030029,2593.810059,2593.810059,16750000,234.76251370677076
1487,1990-12-17,2580.449951,2600.73999,2563.610107,2593.320068,2593.320068,11860000,234.920679179047
1488,1990-12-18,2591.340088,2639.360107,2583.169922,2626.72998,2626.72998,20600000,235.09288525268704
1489,1990-12-19,2625.98999,2648.51001,2602.47998,2626.72998,2626.72998,19300000,235.27908445904126
1490,1990-12-20,2600.0,2645.810059,2591.580078,2629.459961,2629.459961,18550000,235.47922466724242
1491,1990-12-21,2654.949951,2662.6201170000004,2619.550049,2633.659912,2633.659912,37300000,235.6932491083419
1492,1990-12-24,2629.449951,2638.1201170000004,2609.649902,2621.290039,2621.290039,5170000,235.92109640104783
1493,1990-12-26,2624.5,2653.959961,2613.3701170000004,2637.1298829999996,2637.1298829999996,8310000,236.16270057905749
1494,1990-12-27,2637.6201170000004,2652.22998,2616.580078,2625.5,2625.5,9970000,236.41799111997912
1495,1990-12-28,2622.27002,2639.110107,2607.919922,2629.209961,2629.209961,10820000,236.6868929758138
1496,1990-12-31,2627.969971,2641.090088,2611.139893,2633.659912,2633.659912,8760000,236.9693266050027
1497,1991-01-02,2627.22998,2651.72998,2600.98999,2610.639893,2610.639893,14100000,237.26520800602026
1498,1991-01-03,2611.6298829999996,2622.280029,2567.570068,2573.51001,2573.51001,17280000,237.57444875248996
1499,1991-01-04,2574.25,2601.97998,2540.840088,2566.090088,2566.090088,20790000,237.89695602983096
1500,1991-01-07,2542.820068,2563.3701170000004,2514.110107,2522.77002,2522.77002,16980000,238.23263267339175
1501,1991-01-08,2525.48999,2544.060059,2493.070068,2509.409912,2509.409912,19490000,238.58137720808034
1502,1991-01-09,2531.189941,2562.3798829999996,2456.189941,2470.300049,2470.300049,25230000,238.94308388946706
1503,1991-01-10,2488.1201170000004,2512.1298829999996,2467.080078,2498.76001,2498.76001,14630000,239.31764274633431
1504,1991-01-11,2494.060059,2516.090088,2472.77002,2501.48999,2501.48999,13250000,239.70493962466816
1505,1991-01-14,2464.600098,2500.98999,2447.030029,2483.909912,2483.909912,16290000,240.10485623307764
1506,1991-01-15,2485.639893,2504.459961,2470.050049,2490.590088,2490.590088,11710000,240.51727018960398
1507,1991-01-16,2487.1298829999996,2525.25,2475.98999,2508.909912,2508.909912,14550000,240.94205506992574
1508,1991-01-17,2601.72998,2635.399902,2571.780029,2623.51001,2623.51001,42660000,241.37908045692453
1509,1991-01-18,2611.139893,2663.3701170000004,2600.25,2646.780029,2646.780029,45630000,241.82821199160003
1510,1991-01-21,2618.810059,2646.290039,2602.969971,2629.209961,2629.209961,15670000,242.2893114253114
1511,1991-01-22,2616.830078,2645.050049,2586.389893,2603.219971,2603.219971,16850000,242.76223667332474
1512,1991-01-23,2604.699951,2645.540039,2584.649902,2619.060059,2619.060059,18850000,243.2468418696501
1513,1991-01-24,2627.719971,2667.330078,2615.100098,2643.070068,2643.070068,23640000,243.74297742314283
1514,1991-01-25,2645.050049,2679.459961,2623.27002,2659.409912,2659.409912,23270000,244.25049007484654
1515,1991-01-28,2657.419922,2688.610107,2635.149902,2654.459961,2654.459961,17060000,244.76922295656266
1516,1991-01-29,2648.51001,2677.22998,2627.22998,2662.6201170000004,2662.6201170000004,21690000,245.29901565061996
1517,1991-01-30,2663.610107,2725.98999,2654.699951,2713.1201170000004,2713.1201170000004,28940000,245.8397042508183
1518,1991-01-31,2706.189941,2747.280029,2691.580078,2736.389893,2736.389893,25270000,246.39112142452902
1519,1991-02-01,2735.389893,2764.600098,2694.310059,2730.689941,2730.689941,31430000,246.95309647592677
1520,1991-02-04,2732.669922,2791.830078,2714.850098,2772.280029,2772.280029,27240000,247.52545541033058
1521,1991-02-05,2769.550049,2805.199951,2742.820068,2788.3701170000004,2788.3701170000004,31960000,248.10802099962183
1522,1991-02-06,2773.51001,2844.800049,2760.149902,2830.939941,2830.939941,32930000,248.7006128487295
1523,1991-02-07,2831.679932,2875.5,2790.590088,2810.639893,2810.639893,35250000,249.30304746314064
1524,1991-02-08,2804.699951,2847.280029,2787.1298829999996,2830.689941,2830.689941,22410000,249.91513831742873
1525,1991-02-11,2833.659912,2910.639893,2822.52002,2902.22998,2902.22998,32080000,250.5366959247541
1526,1991-02-12,2872.27002,2923.02002,2848.27002,2874.75,2874.75,36030000,251.1675279073337
1527,1991-02-13,2867.570068,2918.320068,2848.51001,2909.159912,2909.159912,27980000,251.80743906782976
1528,1991-02-14,2914.850098,2942.080078,2852.47998,2877.22998,2877.22998,29190000,252.45623146165485
1529,1991-02-15,2881.679932,2947.280029,2868.070068,2934.649902,2934.649902,40530000,253.11370447014602
1530,1991-02-19,2924.75,2955.199951,2895.300049,2932.179932,2932.179932,27020000,253.7796548745905
1531,1991-02-20,2909.159912,2923.76001,2879.459961,2899.01001,2899.01001,19570000,254.4538769310818
1532,1991-02-21,2897.030029,2927.719971,2871.290039,2891.830078,2891.830078,20890000,255.1361624461631
1533,1991-02-22,2887.8701170000004,2945.790039,2860.399902,2889.360107,2889.360107,25360000,255.82630085324305
1534,1991-02-25,2925.48999,2935.889893,2865.350098,2887.8701170000004,2887.8701170000004,23810000,256.52407928975373
1535,1991-02-26,2866.830078,2895.300049,2840.100098,2864.600098,2864.600098,19810000,257.22928267501163
1536,1991-02-27,2868.070068,2915.350098,2839.850098,2889.110107,2889.110107,28850000,257.9416937887714
1537,1991-02-28,2910.639893,2923.51001,2858.419922,2882.179932,2882.179932,26300000,258.66109335042853
1538,1991-03-01,2859.649902,2923.51001,2846.780029,2909.899902,2909.899902,27250000,259.38726009884874
1539,1991-03-04,2924.5,2950.73999,2897.030029,2914.110107,2914.110107,21450000,260.11997087279343
1540,1991-03-05,2925.48999,2995.540039,2913.860107,2972.52002,2972.52002,29210000,260.85900069191104
1541,1991-03-06,3003.209961,3017.820068,2957.669922,2973.27002,2973.27002,31280000,261.6041228382674
1542,1991-03-07,2970.540039,2998.51001,2948.51001,2963.3701170000004,2963.3701170000004,21290000,262.355108938384
1543,1991-03-08,2972.77002,3003.469971,2934.899902,2955.199951,2955.199951,24330000,263.11172904575034
1544,1991-03-11,2952.969971,2975.5,2923.27002,2939.360107,2939.360107,16530000,263.8737517237916
1545,1991-03-12,2935.149902,2962.1298829999996,2906.679932,2922.52002,2922.52002,18300000,264.64094412924464
1546,1991-03-13,2923.51001,2967.820068,2910.889893,2955.199951,2955.199951,19020000,265.4130720959301
1547,1991-03-14,2965.340088,3000.0,2925.73999,2952.22998,2952.22998,25000000,266.1899002188789
1548,1991-03-15,2957.669922,2966.580078,2918.810059,2948.27002,2948.27002,38380000,266.97119193878393
1549,1991-03-18,2927.719971,2960.639893,2899.75,2929.949951,2929.949951,17040000,267.75670962674957
1550,1991-03-19,2881.429932,2908.169922,2840.840088,2867.820068,2867.820068,25290000,268.5462146693114
1551,1991-03-20,2862.1298829999996,2897.030029,2840.840088,2872.030029,2872.030029,25720000,269.33946755368197
1552,1991-03-21,2890.590088,2907.919922,2841.580078,2855.449951,2855.449951,23720000,270.1362279532123
1553,1991-03-22,2846.290039,2879.949951,2829.209961,2858.909912,2858.909912,17430000,270.93625481301837
1554,1991-03-25,2860.149902,2897.52002,2837.8701170000004,2865.840088,2865.840088,16790000,271.7393064357582
1555,1991-03-26,2859.899902,2924.01001,2848.02002,2914.850098,2914.850098,25630000,272.54514056751646
1556,1991-03-27,2927.469971,2956.929932,2886.139893,2917.570068,2917.570068,25290000,273.35351448377133
1557,1991-03-28,2923.76001,2942.080078,2893.320068,2913.860107,2913.860107,17900000,274.164185075419
1558,1991-04-01,2901.97998,2919.310059,2868.320068,2881.189941,2881.189941,16220000,274.97690893480876
1559,1991-04-02,2893.320068,2951.97998,2878.219971,2945.050049,2945.050049,21070000,275.79144244177564
1560,1991-04-03,2956.189941,2970.540039,2915.840088,2926.72998,2926.72998,20650000,276.60754184962997
1561,1991-04-04,2929.949951,2959.409912,2899.75,2924.5,2924.5,22160000,277.42496337107383
1562,1991-04-05,2935.639893,2949.26001,2876.97998,2896.780029,2896.780029,20170000,278.24346326401593
1563,1991-04-08,2902.469971,2929.209961,2877.719971,2918.560059,2918.560059,13960000,279.06279791725837
1564,1991-04-09,2908.409912,2932.419922,2863.360107,2873.02002,2873.02002,17380000,279.88272393601306
1565,1991-04-10,2878.459961,2902.47998,2848.51001,2874.5,2874.5,17010000,280.70299822723223
1566,1991-04-11,2893.810059,2937.6201170000004,2877.719971,2905.449951,2905.449951,23940000,281.52337808471015
1567,1991-04-12,2927.969971,2946.530029,2884.159912,2920.790039,2920.790039,22680000,282.34362127393524
1568,1991-04-15,2926.22998,2957.179932,2896.290039,2933.169922,2933.169922,21890000,283.1634861166556
1569,1991-04-16,2929.949951,2995.790039,2912.1298829999996,2986.8798829999996,2986.8798829999996,25790000,283.9827315751358
1570,1991-04-17,2987.1298829999996,3030.449951,2963.1201170000004,3004.459961,3004.459961,32750000,284.80111733606384
1571,1991-04-18,2991.830078,3027.719971,2976.23999,2999.26001,2999.26001,25250000,285.61840389409497
1572,1991-04-19,2973.02002,3000.25,2943.560059,2965.590088,2965.590088,23780000,286.43435263498355
1573,1991-04-22,2948.27002,2962.1298829999996,2911.6298829999996,2927.719971,2927.719971,21130000,287.24872591829234
1574,1991-04-23,2941.530029,2957.919922,2905.939941,2930.449951,2930.449951,18550000,288.0612871596361
1575,1991-04-24,2940.100098,2965.100098,2913.3701170000004,2949.51001,2949.51001,20210000,288.8718009124437
1576,1991-04-25,2938.360107,2958.419922,2905.199951,2921.040039,2921.040039,17480000,289.6800329491907
1577,1991-04-26,2909.649902,2934.899902,2888.610107,2912.3798829999996,2912.3798829999996,17330000,290.4857503420977
1578,1991-04-29,2914.850098,2941.090088,2869.550049,2876.97998,2876.97998,16920000,291.2887215432541
1579,1991-04-30,2887.1298829999996,2929.209961,2859.409912,2887.8701170000004,2887.8701170000004,25740000,292.0887164641289
1580,1991-05-01,2901.47998,2945.300049,2882.429932,2930.199951,2930.199951,21540000,292.88550655446653
1581,1991-05-02,2949.5,2966.340088,2917.330078,2938.610107,2938.610107,18230000,293.67886488051676
1582,1991-05-03,2932.419922,2959.899902,2906.929932,2938.860107,2938.860107,17130000,294.4685662025811
1583,1991-05-06,2931.350098,2956.840088,2911.449951,2941.639893,2941.639893,15200000,295.25438705185337
1584,1991-05-07,2944.540039,2962.659912,2906.530029,2917.48999,2917.48999,16630000,296.03610580651815
1585,1991-05-08,2917.040039,2945.209961,2898.699951,2930.899902,2930.899902,18320000,296.8135027670859
1586,1991-05-09,2939.399902,2983.679932,2926.8798829999996,2971.149902,2971.149902,21420000,297.58636023094346
1587,1991-05-10,2980.320068,2986.139893,2906.080078,2920.169922,2920.169922,23540000,298.354462566079
1588,1991-05-13,2930.01001,2945.439941,2896.23999,2924.419922,2924.419922,17820000,299.1175962839789
1589,1991-05-14,2913.22998,2922.850098,2870.080078,2886.850098,2886.850098,19250000,299.87555011164613
1590,1991-05-15,2885.959961,2901.830078,2834.530029,2865.3798829999996,2865.3798829999996,21700000,300.6281150627397
1591,1991-05-16,2882.149902,2905.639893,2863.820068,2894.01001,2894.01001,16820000,301.375084507788
1592,1991-05-17,2881.709961,2908.540039,2860.02002,2886.6298829999996,2886.6298829999996,17820000,302.1162542434755
1593,1991-05-20,2895.699951,2910.780029,2872.76001,2892.219971,2892.219971,11660000,302.85142256095406
1594,1991-05-21,2892.659912,2931.800049,2875.0,2906.080078,2906.080078,18950000,303.5803903131803
1595,1991-05-22,2908.98999,2930.01001,2881.929932,2910.330078,2910.330078,16960000,304.30296098123597
1596,1991-05-23,2912.340088,2935.3798829999996,2881.040039,2900.040039,2900.040039,18660000,305.01894073962103
1597,1991-05-24,2903.169922,2931.1298829999996,2893.780029,2913.909912,2913.909912,13050000,305.7281385204918
1598,1991-05-28,2924.419922,2965.1201170000004,2903.850098,2958.860107,2958.860107,19140000,306.4303660768277
1599,1991-05-29,2963.320068,2987.919922,2940.73999,2969.590088,2969.590088,25210000,307.12543804449604
1600,1991-05-30,2965.560059,3022.810059,2950.580078,3000.449951,3000.449951,29980000,307.81317200320433
1601,1991-05-31,3005.810059,3044.5,2972.939941,3027.5,3027.5,28070000,308.493388536314
1602,1991-06-03,3023.030029,3057.469971,3000.669922,3035.330078,3035.330078,19930000,309.16591128949597
1603,1991-06-04,3006.929932,3042.040039,2992.6201170000004,3027.949951,3027.949951,18150000,309.8305670282073
1604,1991-06-05,3024.820068,3042.929932,2989.48999,3005.3701170000004,3005.3701170000004,19960000,310.48718569397744
1605,1991-06-06,3002.679932,3027.060059,2975.6298829999996,2994.860107,2994.860107,18160000,311.13560045947
1606,1991-06-07,2984.1201170000004,3005.139893,2954.610107,2976.73999,2976.73999,17500000,311.77564778232244
1607,1991-06-10,2975.6298829999996,2992.840088,2958.409912,2975.399902,2975.399902,12290000,312.40716745772556
1608,1991-06-11,2980.320068,3012.080078,2963.100098,2985.909912,2985.909912,16780000,313.0300026697394
1609,1991-06-12,2978.080078,2987.25,2928.889893,2961.98999,2961.98999,18590000,313.64400004132267
1610,1991-06-13,2962.209961,2982.110107,2942.530029,2965.1201170000004,2965.1201170000004,17020000,314.2490096830622
1611,1991-06-14,2978.310059,3014.97998,2967.580078,3000.449951,3000.449951,21240000,314.8448852405787
1612,1991-06-17,3000.669922,3021.689941,2977.860107,2993.959961,2993.959961,15950000,315.43148394061274
1613,1991-06-18,2993.070068,3022.139893,2970.47998,2986.810059,2986.810059,19140000,316.00866663575
1614,1991-06-19,2965.340088,2978.310059,2933.590088,2955.5,2955.5,19600000,316.5762978477872
1615,1991-06-20,2943.649902,2969.810059,2927.330078,2953.939941,2953.939941,20820000,317.1342458097316
1616,1991-06-21,2953.709961,2977.639893,2937.840088,2965.560059,2965.560059,33900000,317.6823825063983
1617,1991-06-24,2948.1201170000004,2957.290039,2904.290039,2913.01001,2913.01001,16820000,318.22058371361385
1618,1991-06-25,2925.540039,2938.51001,2887.969971,2910.110107,2910.110107,16540000,318.74872903600107
1619,1991-06-26,2908.540039,2934.030029,2879.25,2913.01001,2913.01001,20630000,319.266701943341
1620,1991-06-27,2930.01001,2946.560059,2909.209961,2934.929932,2934.929932,22070000,319.7743898054946
1621,1991-06-28,2920.389893,2934.030029,2879.25,2906.75,2906.75,19070000,320.27168392587726
1622,1991-07-01,2925.540039,2971.149902,2911.669922,2958.409912,2958.409912,20020000,320.75847957347344
1623,1991-07-02,2954.610107,2987.030029,2939.6201170000004,2972.719971,2972.719971,17000000,321.2346760133832
1624,1991-07-03,2947.0,2957.070068,2915.030029,2934.699951,2934.699951,15530000,321.70017653589565
1625,1991-07-05,2923.300049,2953.26001,2917.709961,2932.469971,2932.469971,8830000,322.1548884840677
1626,1991-07-08,2909.209961,2966.22998,2897.360107,2961.98999,2961.98999,16240000,322.59872327981736
1627,1991-07-09,2964.449951,2980.100098,2934.030029,2947.22998,2947.22998,14890000,323.0315964485073
1628,1991-07-10,2957.070068,2990.830078,2927.77002,2944.77002,2944.77002,18340000,323.4534276420274
1629,1991-07-11,2957.179932,2975.6298829999996,2933.360107,2959.75,2959.75,15030000,323.86414066035525
1630,1991-07-12,2975.399902,3003.350098,2942.97998,2980.77002,2980.77002,17050000,324.2636634716005
1631,1991-07-15,2980.98999,3007.3798829999996,2965.790039,2990.610107,2990.610107,13870000,324.65192823052104
1632,1991-07-16,2994.6298829999996,3012.52002,2962.8798829999996,2983.899902,2983.899902,16500000,325.0288712955047
1633,1991-07-17,2980.98999,3011.179932,2961.540039,2978.76001,2978.76001,19280000,325.39443324402436
1634,1991-07-18,2982.550049,3026.610107,2970.929932,3016.320068,3016.320068,20730000,325.74855888653934
1635,1991-07-19,3023.699951,3036.22998,2989.48999,3016.320068,3016.320068,23260000,326.0911972788727
1636,1991-07-22,3014.310059,3034.439941,2990.830078,3012.969971,3012.969971,15700000,326.42230173302835
1637,1991-07-23,3021.459961,3038.23999,2972.939941,2983.22998,2983.22998,17420000,326.74182982646676
