Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_10,sma_25,sma_75,sma_125,sma_200
2003-05-15,8217.660156,8217.660156,8080.529785,8123.399901999999,8123.399901999999,67100,8186.370019399993,8097.110986299961,7918.8755859200655,8175.80455082677,8372.40441800783,8650.15364995503
2003-05-16,8127.129883,8151.5,8087.240234000001,8117.290039,8117.290039,53900,8179.395995999994,8118.12099609996,7930.907578120066,8172.83587894677,8367.162261759831,8640.741149955029
2003-05-19,8091.390137,8098.740234000001,7974.169922,8039.129883,8039.129883,63700,8142.997949199994,8131.31499029996,7942.388769520066,8166.680410200104,8359.91977738383,8632.19769780503
2003-05-20,7986.810059,8100.839844,7962.370117,8059.47998,8059.47998,58700,8116.841991999992,8128.906982399962,7951.214765600066,8161.0081380534375,8353.803695351831,8624.05204594503
2003-05-21,8060.899901999999,8120.910156,7983.080078,8018.509765999999,8018.509765999999,59400,8071.5619139999935,8119.780956999962,7956.775546880066,8153.923606813437,8346.94473441583,8615.95254399503
2003-05-22,8008.009765999999,8072.759765999999,7998.27002,8051.660156,8051.660156,61500,8057.213964799994,8121.791992099961,7965.965957040066,8148.156536493438,8337.94377347983,8607.232993210031
2003-05-23,8120.450195,8219.870117,8110.299805,8184.759765999999,8184.759765999999,64200,8070.707910199993,8125.051953099962,7978.375957040066,8144.644531293437,8329.69737504783,8599.216142625031
2003-05-26,8192.120117,8262.80957,8192.120117,8227.320313,8227.320313,47600,8108.345996199993,8125.671972699963,7988.705566440066,8141.20973962677,8322.12017973583,8592.357246145031
2003-05-27,8195.849609,8205.580078,8106.899901999999,8120.240234000001,8120.240234000001,46100,8120.498046999992,8118.670019499962,8001.896777360067,8136.347213573437,8313.44121879183,8584.854995165031
2003-05-28,8216.480469,8311.839844,8216.480469,8234.179688,8234.179688,48700,8163.632031399992,8117.596972699963,8019.528769560067,8130.614010453437,8307.260812543831,8577.81284184503
2003-05-29,8275.049805,8383.929688,8264.389648,8375.360352,8375.360352,61900,8228.372070599993,8142.793017699963,8040.360390680067,8127.6233464001025,8302.92313285583,8570.619545950032
2003-05-30,8389.25,8461.730469,8379.759766,8424.509766,8424.509766,77200,8276.322070599994,8173.514990399963,8069.360781320067,8123.924544320102,8299.41313285583,8563.404843805032
2003-06-02,8490.219727,8602.219727,8488.889648,8547.169922,8547.169922,77100,8340.291992399993,8224.318994299963,8106.932382880067,8120.928281306768,8297.166093791831,8555.801992245033
2003-06-03,8547.650391,8605.540039,8492.240234,8564.490234,8564.490234,64900,8429.141992399993,8274.820019699962,8145.196796920068,8119.215221400103,8295.24585941583,8549.087944390032
2003-06-04,8617.730469,8671.55957,8557.860352,8557.860352,8557.860352,67800,8493.878125199994,8328.755078299962,8174.254414120067,8117.607487026769,8293.887460983831,8543.043593805032
2003-06-05,8651.969727,8685.549805,8606.950195,8657.230469,8657.230469,89600,8550.252148599993,8389.312109599963,8206.012031320068,8117.691627653435,8293.47578129583,8538.229047910032
2003-06-06,8685.400391,8814.040039,8633.299805,8785.870117,8785.870117,92400,8622.524218799992,8449.423144699962,8241.159238360067,8121.3226953601015,8295.63417972783,8534.061899470033
2003-06-09,8790.030273,8882.509766,8747.669922,8822.730469,8822.730469,94000,8677.636328199991,8508.964160299962,8277.780859480068,8124.7597656801,8298.60850003983,8530.567402400033
2003-06-10,8752.639648,8807.259766,8716.620117,8789.089844,8789.089844,69800,8722.556250199992,8575.849121299962,8306.002050880068,8130.474427146765,8300.83537503983,8528.427651425032
2003-06-11,8834.459961,9007.290039,8834.459961,8890.299805,8890.299805,98500,8789.044140799993,8641.461132999963,8337.223242280068,8137.587630280098,8305.20569535183,8527.503701230033
2003-06-12,8979.860352,9002.290039,8893.30957,8918.599609,8918.599609,78700,8841.317968799991,8695.785058699961,8372.705234440067,8145.043893293431,8309.45392971983,8525.986098690031
2003-06-13,8941.790039,9020.889648,8891.179688,8980.639648,8980.639648,125900,8880.271874999991,8751.398046899962,8405.844414120069,8153.278554746765,8314.04400783983,8525.243945365033
2003-06-16,8923.790039,8924.459961,8809.469727,8839.830078,8839.830078,53300,8883.69179679999,8780.66406249996,8430.592812560068,8157.937617240098,8317.507609399829,8522.911796925031
2003-06-17,8944.349609,9062.379883,8944.349609,9033.0,9033.0,77800,8932.473827999991,8827.51503909996,8464.302421920067,8165.308020880098,8321.67264846383,8521.530249075031
2003-06-18,9089.700195,9188.950195,9081.30957,9092.969727,9092.969727,75000,8973.00781239999,8881.025976599962,8498.224804760068,8173.579349013432,8326.40728909583,8519.994697320031
2003-06-19,9118.179688,9140.759766,9001.950195,9110.509766,9110.509766,69700,9011.389843799992,8926.35390629996,8537.709199320067,8183.464140680098,8329.690570351831,8518.471093805032
2003-06-20,9034.120117,9122.900391,9032.290039,9120.389648,9120.389648,81400,9039.339843799991,8959.805859399961,8577.833183680068,8196.4810677601,8332.94128909583,8517.863393605032
2003-06-23,9112.55957,9172.530273,9074.370117,9137.139648,9137.139648,95200,9098.80175779999,8991.24677729996,8621.753574280068,8211.079466186766,8337.40680471983,8517.339443405033
2003-06-24,9060.429688,9074.660156,8895.820313,8919.259766,8919.259766,74900,9076.053710999991,9004.263769499961,8656.144765720068,8225.170527386766,8340.129281287831,8514.216040085033
2003-06-25,8899.80957,8977.69043,8899.80957,8932.259766,8932.259766,73700,9043.911718799991,9008.45976559996,8692.694765720069,8238.360123746766,8342.95575785583,8511.517041065033
2003-06-26,8931.419922,8941.459961,8846.75,8923.410156,8923.410156,68500,9006.49179679999,9008.94082029996,8727.564765720068,8252.424791706766,8345.71143754383,8507.785991260032
2003-06-27,9014.589844,9132.950195,9014.589844,9104.05957,9104.05957,91900,9003.225781199992,9021.282812499961,8764.336757880068,8267.109720093435,8349.91231254383,8505.900888720034
2003-06-30,9119.589844,9140.709961,9076.620117,9083.110352,9083.110352,97400,8992.419921999992,9045.61083989996,8798.568359440069,8283.262656293433,8352.87055473583,8503.911040090034
2003-07-01,9097.610352,9285.530273,9078.740234,9278.490234,9278.490234,107300,9064.266015599991,9070.159863299961,8844.898359440069,8300.916393266767,8357.846476607829,8503.695293020033
2003-07-02,9353.769531,9592.240234,9353.769531,9592.240234,9592.240234,126000,9196.26210919999,9120.08691399996,8899.220781280068,8321.465729200101,8366.44200003983,8505.829443410033
2003-07-03,9702.69043,9896.639648,9503.139648,9624.799805,9624.799805,145800,9336.54003899999,9171.51591789996,8949.198359400069,8340.529062533435,8375.45696097583,8507.348842825033
2003-07-04,9530.570313,9637.660156,9483.009766,9547.730469,9547.730469,78800,9425.274218799992,9214.24999999996,8994.127187520067,8358.564804720101,8384.075203167828,8507.435293020033
2003-07-07,9589.19043,9839.900391,9589.19043,9795.160156,9795.160156,97200,9567.68417959999,9280.05205079996,9044.046796880068,8376.699335960102,8394.672882855826,8509.494643605032
2003-07-08,9899.870117,10027.599609,9856.040039,9898.719727,9898.719727,117700,9691.730078199991,9377.99804689996,9097.415976600067,8398.832135440101,8405.438164111827,8513.176943410032
2003-07-09,9894.790039,9990.950195,9813.290039,9990.950195,9990.950195,89100,9771.472070399992,9483.86708979996,9154.739570320067,8420.685872413434,8416.471765671828,8517.885043995033
2003-07-10,9959.419922,10070.110352,9926.040039,9955.620117,9955.620117,101000,9837.636132799991,9587.08808589996,9206.675156240068,8441.845208346767,8427.243367231828,8522.980996140033
2003-07-11,9849.150391,9851.679688,9600.959961,9635.349609,9635.349609,95400,9855.15996079999,9640.21708979996,9240.654335920068,8459.914401053435,8434.804164103827,8526.019995160033
2003-07-14,9713.959961,9798.44043,9660.540039,9755.629883,9755.629883,64700,9847.25390619999,9707.46904289996,9277.970312480067,8483.686666680102,8444.378640663826,8531.358144575033
2003-07-15,9839.209961,9909.650391,9741.389648,9751.0,9751.0,82100,9817.70996079999,9754.72001949996,9316.446718720068,8507.210397146768,8452.718000039828,8536.568642620032
2003-07-16,9806.570313,9823.589844,9639.30957,9735.969727,9735.969727,69100,9766.713867199991,9769.092968799961,9350.273515600067,8529.425325533433,8461.717437543826,8542.551792035032
2003-07-17,9659.299805,9659.299805,9495.990234,9498.860352,9498.860352,67900,9675.361914199992,9756.49902349996,9373.483945320068,8549.1734635601,8467.380960983826,8547.84799321003
2003-07-18,9468.120117,9591.620117,9460.280273,9527.730469,9527.730469,66900,9653.838086199994,9754.49902349996,9395.367578160067,8568.554934920101,8473.749601607826,8552.838593795032
2003-07-18,9468.120117,9591.620117,9460.280273,9527.730469,9527.730469,66900,9608.258203399993,9727.756054799962,9422.883593800067,8585.591601586768,8481.095687543826,8557.829194380032
2003-07-22,9501.589844,9541.049805,9406.490234,9485.969727,9485.969727,56000,9555.252148799995,9686.481054799962,9441.002382880066,8603.652395866766,8488.780328175826,8561.075390670032
2003-07-23,9574.549805,9631.259766,9565.679688,9615.339844,9615.339844,88000,9531.126172199994,9648.920019699963,9461.897187560067,8624.422128946766,8499.054406303827,8564.727739305032
2003-07-24,9635.05957,9718.379883,9606.099609,9671.0,9671.0,75300,9565.554101799993,9620.458007999961,9484.316796920066,8646.967194053434,8509.887929743827,8568.283339890033
2003-07-25,9652.44043,9692.400391,9569.870117,9648.009766,9648.009766,69300,9589.609961199993,9621.724023699962,9505.421601640066,8671.387454480098,8520.352484431827,8571.092739305033
2003-07-28,9750.200195,9846.19043,9737.150391,9839.910156,9839.910156,67500,9652.045898599992,9630.152050999963,9533.532421960066,8699.224921920098,8531.065445367825,8575.400239305032
2003-07-29,9895.709961,9932.179688,9822.719727,9834.30957,9834.30957,76400,9721.713867199991,9638.483007999963,9570.134414120066,8725.831315146766,8541.860718799826,8581.124838915033
2003-07-30,9811.599609,9821.280273,9632.660156,9632.660156,9632.660156,79300,9725.177929599991,9628.152050899962,9598.150429720066,8749.206914106768,8550.523203175826,8585.715542040032
2003-07-31,9616.330078,9646.209961,9507.389648,9563.209961,9563.209961,73400,9703.619921799991,9634.587011799962,9623.742421920067,8772.4243815601,8559.155359423825,8590.460092820033
2003-08-01,9646.660156,9652.19043,9520.139648,9611.669922,9611.669922,80600,9696.35195299999,9642.98095709996,9644.046836000067,8795.586516973435,8568.463437551825,8594.886992235033
2003-08-04,9538.94043,9538.94043,9452.790039,9452.790039,9452.790039,60900,9618.927929599991,9635.486914099962,9658.834023480065,8815.369316453436,8576.206320359828,8598.363393600033
2003-08-05,9456.820313,9459.160156,9304.709961,9382.580078,9382.580078,78000,9528.58203119999,9625.14794919996,9662.997617240066,8836.597584680101,8583.387523479829,8601.732495160031
2003-08-06,9296.650391,9375.429688,9287.389648,9323.910156,9323.910156,68200,9466.83203119999,9596.004980399961,9652.264414120065,8857.004654986767,8588.665445351828,8604.569096720032
2003-08-07,9324.580078,9334.55957,9224.049805,9265.55957,9265.55957,64600,9407.301952999991,9555.46093739996,9637.894804720067,8875.817851600103,8593.992640663828,8607.694492225031
2003-08-08,9256.69043,9367.639648,9251.730469,9327.530273,9327.530273,74000,9350.47402319999,9523.412988099959,9629.086796880067,8897.524921906768,8598.997523471828,8610.903544955032
2003-08-11,9349.049805,9498.150391,9332.469727,9487.799805,9487.799805,50100,9357.47597639999,9488.20195299996,9616.792382840067,8922.590520866768,8604.724804727828,8614.913945345032
2003-08-12,9547.580078,9620.209961,9517.139648,9564.80957,9564.80957,60500,9393.92187479999,9461.251952999959,9603.435976560068,8948.682916693435,8611.699523471829,8618.050195345031
2003-08-13,9637.929688,9762.160156,9637.929688,9752.75,9752.75,78500,9479.68984359999,9473.26093739996,9593.907968760068,8974.300651066767,8620.294000031829,8622.047495150031
2003-08-14,9730.629883,9924.69043,9678.990234,9913.469727,9913.469727,94700,9609.271874999991,9508.28691399996,9592.221953160066,9001.636380240101,8630.394398471828,8627.01264163503
2003-08-15,9945.299805,10038.089844,9854.269531,9863.469727,9863.469727,95500,9716.459765799993,9533.466894499961,9601.346757880066,9027.720110720102,8641.193835975828,8632.87614261503
2003-08-18,9933.549805,10048.919922,9933.549805,10032.969727,10032.969727,85100,9825.493750199992,9591.48486329996,9612.440351640067,9056.0638412001,8652.937992231828,8640.739140665031
2003-08-19,10143.30957,10241.94043,10131.209961,10174.099609,10174.099609,117800,9947.351757999993,9670.636816399961,9629.364336000066,9083.937701866767,8667.446867231827,8649.28579105503
2003-08-20,10201.209961,10334.290039,10164.419922,10292.05957,10292.05957,107500,10055.213671999993,9767.451757799961,9651.607929720067,9113.034895866767,8682.928867231827,8658.553491250032
2003-08-21,10245.959961,10377.389648,10202.719727,10362.69043,10362.69043,108500,10145.057812599993,9877.164843799961,9686.161132840067,9144.116770866767,8698.955351607827,8668.849995160032
2003-08-22,10374.219727,10378.129883,10262.269531,10281.169922,10281.169922,90600,10228.597851599992,9972.52880869996,9716.298710960067,9172.503567746768,8714.300390671828,8677.73789555003
2003-08-25,10264.610352,10331.269531,10205.25,10276.639648,10276.639648,62400,10277.33183579999,10051.412792999961,9746.255078120068,9199.910494826769,8728.590304727826,8687.39104496003
2003-08-26,10208.55957,10356.759766,10171.169922,10332.570313,10332.570313,86400,10309.02597659999,10128.188867299961,9780.119101560069,9228.474635453435,8743.409109415825,8697.22759769503
2003-08-27,10349.639648,10415.530273,10272.959961,10308.990234,10308.990234,101500,10312.412109399991,10183.812890699961,9807.865117160069,9255.9957031601,8758.100070351824,8706.474448280029
2003-08-28,10326.580078,10356.419922,10189.799805,10225.219727,10225.219727,85000,10284.917968799991,10214.987890699962,9830.033906240067,9284.019967493436,8772.948625039824,8714.260249065028
2003-08-29,10315.259766,10362.849609,10282.509766,10343.549805,10343.549805,85800,10297.393945399992,10262.995898499961,9857.855507800066,9313.703431040101,8790.544062543822,8722.115200240027
2003-09-01,10399.530273,10670.179688,10381.980469,10670.179688,10670.179688,100400,10376.101953399993,10326.716894599962,9891.066289080067,9348.784095106768,8811.56742191982,8730.743896530028
2003-09-02,10668.580078,10748.759766,10616.610352,10690.080078,10690.080078,102900,10447.603906399992,10378.31494149996,9925.297109400066,9383.858763080101,8834.18862113582,8740.074345750028
2003-09-03,10782.099609,10813.589844,10601.480469,10715.69043,10715.69043,93900,10528.943945599993,10420.678027499962,9968.618320360067,9419.821171933434,8856.369824263818,8749.273398485027
2003-09-04,10751.530273,10783.679688,10646.950195,10646.950195,10646.950195,90600,10613.290039199992,10449.10400399996,10011.967929720066,9454.4250391201,8878.59694535182,8756.624248095028
2003-09-05,10700.830078,10707.75,10592.929688,10650.769531,10650.769531,73800,10674.73398439999,10486.06396489996,10053.531914080066,9487.305169320101,8899.781582071819,8763.800297900027
2003-09-08,10584.360352,10725.540039,10562.780273,10683.759766,10683.759766,61800,10677.449999999992,10526.775976699962,10102.770703160066,9520.057695360101,8922.27853910382,8771.346748095028
2003-09-09,10766.469727,10927.620117,10765.040039,10922.040039,10922.040039,93300,10723.841992199992,10585.722949299961,10164.349101600066,9557.415026093435,8946.01917972782,8779.931396530028
2003-09-10,10872.429688,10938.299805,10839.209961,10856.320313,10856.320313,89600,10751.967968799992,10640.455957199962,10225.645507880065,9592.376901093434,8968.46142191982,8789.179345750028
2003-09-11,10742.490234,10749.009766,10540.280273,10546.330078,10546.330078,71100,10731.843945399993,10672.566992299962,10276.876328200065,9621.323164106767,8987.271664103819,8797.323144575028
2003-09-12,10656.929688,10751.429688,10613.700195,10712.80957,10712.80957,126200,10744.251953199991,10709.492968799961,10332.287500080065,9651.8338281601,9007.41374222382,8806.570893595028
2003-09-12,10656.929688,10751.429688,10613.700195,10712.80957,10712.80957,126200,10750.06191399999,10713.755956999961,10381.287890680065,9680.709023466768,9025.635656279821,8815.994692420029
2003-09-16,10786.330078,10887.030273,10758.330078,10887.030273,10887.030273,93000,10743.05996079999,10733.45097649996,10434.176718800065,9711.676223986768,9046.821820335821,8826.40724613003
2003-09-17,11008.629883,11099.05957,10964.990234,10990.110352,10990.110352,115900,10769.81796859999,10760.89296869996,10483.671132880065,9744.106223986768,9067.92734377582,8837.719497110029
2003-09-18,10936.530273,11067.620117,10869.69043,11033.320313,11033.320313,87500,10867.216015599992,10799.529980499961,10528.465156320066,9775.787421906769,9089.24454690382,8849.342646525029
2003-09-19,11123.730469,11160.19043,10938.419922,10938.419922,10938.419922,115500,10912.338085999992,10828.295019599962,10571.463164120065,9804.488085973437,9110.51062503182,8861.45439457003
2003-09-22,10858.089844,10858.089844,10412.200195,10475.099609,10475.099609,121400,10864.796093799992,10807.42900389996,10589.148359400067,9826.519674506771,9130.52974221582,8871.57519046503
2003-09-22,10858.089844,10858.089844,10412.200195,10475.099609,10475.099609,121400,10782.409960999992,10762.734960899961,10601.188359400066,9848.999804706773,9150.436777367819,8881.397036165028
2003-09-24,10526.889648,10672.540039,10367.169922,10502.290039,10502.290039,116000,10684.845898399992,10727.33193349996,10609.597578160066,9870.493007826772,9169.89629689582,8892.188437530029
2003-09-25,10350.030273,10371.69043,10225.480469,10310.040039,10310.040039,84300,10540.18984359999,10703.70292959996,10607.491562520065,9889.045546893438,9188.234617207821,8901.800786160029
2003-09-26,10217.230469,10366.209961,10213.75,10318.44043,10318.44043,73700,10416.19394519999,10664.26601559996,10608.982382840068,9906.882890653438,9206.18917971182,8911.35858889503
2003-09-29,10303.259766,10309.169922,10148.360352,10229.570313,10229.570313,59600,10367.088085999992,10615.942089899962,10607.099609440067,9925.412760453439,9222.025898463819,8920.47204104503
2003-09-30,10294.75,10420.759766,10219.049805,10219.049805,10219.049805,59300,10315.878125199994,10549.144043099961,10602.558789120067,9941.226757853437,9238.727015655819,8929.005439485029
2003-10-01,10232.570313,10361.240234,10173.540039,10361.240234,10361.240234,80700,10287.668164199993,10486.257031299961,10604.648789120067,9958.137031280105,9257.15605862382,8938.305942415029
2003-10-02,10476.580078,10620.620117,10465.889648,10593.530273,10593.530273,116800,10344.366210999991,10442.27802729996,10619.381210960068,9977.910638040106,9278.063339871818,8947.773095735029
2003-10-03,10618.080078,10726.919922,10583.509766,10709.290039,10709.290039,114700,10422.53613279999,10419.36503899996,10634.010820320067,9999.095976586772,9301.205738311819,8957.749296905029
2003-10-06,10813.55957,10905.19043,10719.910156,10740.139648,10740.139648,106500,10524.649999799989,10445.86904289996,10636.809218720067,10020.469309920105,9325.11005471182,8968.55524417003
2003-10-07,10761.709961,10820.330078,10697.830078,10820.330078,10820.330078,66200,10644.90605439999,10480.39208979996,10642.019218720066,10045.816914080106,9348.962054711821,8979.762143585029
2003-10-08,10757.620117,10797.799805,10511.419922,10542.200195,10542.200195,75000,10681.09804659999,10484.38310539996,10635.079609320066,10067.282786466772,9370.263734399821,8989.578393585029
2003-10-09,10550.410156,10598.959961,10485.599609,10531.44043,10531.44043,66300,10668.68007799999,10506.52314449996,10630.459218720067,10088.723190120105,9391.94005862382,8999.340844760029
2003-10-10,10569.719727,10852.419922,10569.719727,10786.040039,10786.040039,104100,10684.03007799999,10553.28310539996,10635.870039040066,10111.149596373438,9415.23230080782,9010.376293980029
2003-10-10,10569.719727,10852.419922,10569.719727,10786.040039,10786.040039,104100,10693.210156199992,10608.93007799996,10639.961249960068,10133.855325533437,9437.767980495822,9020.73984378503
2003-10-14,10873.299805,11031.730469,10863.05957,10966.429688,10966.429688,96400,10722.430078199992,10683.66806629996,10641.736835920068,10156.361184920104,9463.175738311822,9032.289492225029
2003-10-15,10997.610352,10997.610352,10856.419922,10899.950195,10899.950195,107700,10793.980078199991,10737.53906239996,10643.482031200067,10173.797317733437,9488.028300807822,9044.20024417503
2003-10-16,10917.469727,11025.150391,10831.759766,11025.150391,11025.150391,114100,10892.722070399992,10780.70107419996,10662.634843720065,10192.468658880103,9513.392945343825,9056.83634769003
2003-10-17,11057.219727,11112.290039,10977.900391,11037.889648,11037.889648,96000,10943.091992199992,10813.56103509996,10675.638046840066,10212.337447933438,9540.100062527825,9069.67354495503
2003-10-20,10988.480469,11210.94043,10875.269531,11161.709961,11161.709961,109400,11018.225976599992,10855.71806639996,10693.594062480068,10230.558112000104,9568.530703151824,9083.12984378503
2003-10-21,11234.30957,11238.629883,10996.540039,11031.519531,11031.519531,105800,11031.24394519999,10876.837011699961,10699.373632800067,10245.662109386772,9595.919820335825,9095.52214359003
2003-10-22,11060.549805,11060.849609,10883.769531,10889.620117,10889.620117,82500,11029.177929599991,10911.57900389996,10695.354023400068,10257.644375013437,9620.385421895824,9106.911494175029
2003-10-23,10754.009766,10754.009766,10304.290039,10335.160156,10335.160156,97000,10891.17988259999,10891.95097649996,10667.427617120067,10262.704908866772,9640.160382831824,9115.541445345028
2003-10-24,10402.669922,10480.530273,10186.769531,10335.700195,10335.700195,80100,10750.74199199999,10846.91699209996,10643.318828040068,10272.042916680106,9659.588464863824,9123.768696320029
2003-10-27,10360.860352,10483.339844,10349.759766,10454.120117,10454.120117,59100,10609.22402319999,10813.72499989996,10642.479648360068,10281.356119800104,9679.963906271825,9133.24519534003
2003-10-28,10490.290039,10592.049805,10456.849609,10561.009766,10561.009766,61300,10515.12207019999,10773.18300769996,10645.916054640065,10292.156250013437,9699.783503927825,9142.507343780031
2003-10-29,10653.540039,10791.75,10653.540039,10739.219727,10739.219727,81800,10485.041992199991,10757.109960899961,10655.393242160066,10305.532916680104,9720.819101583826,9153.14824222003
2003-10-30,10702.94043,10761.620117,10638.889648,10695.55957,10695.55957,74500,10557.121874999992,10724.15087879996,10670.814023400066,10321.488906253438,9742.131179703825,9162.67144046003
2003-10-31,10708.040039,10774.110352,10521.400391,10559.589844,10559.589844,64300,10601.899804799992,10676.320898399961,10680.459999960065,10335.247031253439,9761.390617207828,9171.81113772503
2003-10-31,10708.040039,10774.110352,10521.400391,10559.589844,10559.589844,64300,10622.993750199992,10616.10888669996,10693.660781200066,10349.005156253437,9780.098375023827,9181.56173831003
2003-11-04,10693.660156,10869.349609,10693.660156,10847.969727,10847.969727,78000,10680.385742399993,10597.75390629996,10718.817578080063,10367.165156253439,9801.360054711826,9193.17463870503
2003-11-05,10816.230469,10837.540039,10668.389648,10837.540039,10837.540039,79500,10700.049804799992,10592.54589849996,10737.869570280061,10383.461158853439,9822.101093775827,9205.706938510031
2003-11-06,10825.139648,10825.139648,10537.129883,10552.299805,10552.299805,87500,10671.397851799993,10614.259863399962,10736.220351560063,10395.211822920104,9841.532292999826,9216.88438968503
2003-11-07,10583.120117,10641.5,10479.25,10628.980469,10628.980469,67700,10685.275976799992,10643.587890799961,10733.007968760063,10408.291432293438,9861.625816439826,9228.329589880032
2003-11-10,10592.349609,10617.980469,10481.070313,10504.540039,10504.540039,63800,10674.266015799993,10648.629882999961,10723.583984400062,10417.15316406677,9881.349097687827,9238.34833988003
2003-11-11,10407.799805,10407.799805,10112.099609,10207.040039,10207.040039,90600,10546.080078199991,10613.232910299961,10699.05238284006,10422.122903653437,9898.529578159827,9246.95903812003
2003-11-12,10252.570313,10328.910156,10155.639648,10226.219727,10226.219727,69700,10423.816015799992,10561.932910299962,10686.41316412006,10430.03703126677,9916.191257847828,9255.34088871003
2003-11-13,10345.209961,10431.410156,10277.540039,10337.669922,10337.669922,63900,10380.890039199992,10526.143945499962,10678.662343800059,10440.363164080101,9934.479335975828,9264.608286170032
2003-11-14,10338.200195,10354.839844,10164.120117,10167.05957,10167.05957,79700,10288.505859399991,10486.890918099962,10653.903125040059,10447.76835938677,9950.337734407827,9273.202783240033
2003-11-17,10077.879883,10077.879883,9756.5,9786.830078,9786.830078,75900,10144.963867199991,10409.614941499962,10613.93472660006,10452.222226573434,9962.813812527827,9279.712285190033
2003-11-18,9790.919922,9906.879883,9678.780273,9897.049805,9897.049805,80500,10082.965820399992,10314.52294929996,10571.15953128006,10459.081822933435,9977.028289095828,9286.772885775034
2003-11-19,9804.089844,9804.700195,9614.599609,9614.599609,9614.599609,71200,9960.641796799991,10192.22890629996,10519.745507840062,10462.957682306767,9988.071648463829,9291.525034210032
2003-11-20,9722.070313,9883.889648,9653.759766,9865.700195,9865.700195,74700,9866.24785139999,10123.568945299961,10473.367500000062,10470.959557306767,9999.99436720783,9297.855234405033
2003-11-21,9804.44043,9888.929688,9758.339844,9852.830078,9852.830078,68600,9803.40195299999,10045.95390619996,10425.965117200061,10477.963554706768,10011.420929703829,9303.609785185032
2003-11-21,9804.44043,9888.929688,9758.339844,9852.830078,9852.830078,68600,9816.60195299999,9980.78291009996,10373.609921880061,10482.830625013434,10021.866210951828,9309.014487335033
2003-11-25,9976.129883,10064.450195,9959.509766,9960.200195,9960.200195,64300,9829.232030999989,9956.09892569996,10330.757148440061,10488.102500013434,10033.031890639828,9315.350639675033
2003-11-26,9965.540039,10161.790039,9965.540039,10144.830078,10144.830078,58800,9935.27812479999,9947.959960799959,10300.965546880061,10493.330234386767,10045.727648447828,9322.682587915033
2003-11-27,10155.280273,10173.599609,10075.230469,10163.379883,10163.379883,51000,9994.81406239999,9930.53095689996,10294.09433596006,10496.662369800102,10057.776843759828,9330.244887720031
2003-11-28,10144.429688,10144.429688,10033.469727,10100.570313,10100.570313,47700,10044.362109399992,9923.88203119996,10284.68914068006,10499.823710946768,10068.294445327825,9338.180039090032
2003-12-01,10006.129883,10439.0,9911.919922,10403.269531,10403.269531,66700,10154.449999999992,9985.525976499961,10282.655117240061,10504.761041666769,10080.938757823826,9347.37163577003
2003-12-02,10452.639648,10552.349609,10373.950195,10410.150391,10410.150391,68600,10244.440039199992,10036.836035099961,10276.62074224006,10507.908385426768,10093.907242199824,9357.619936555031
2003-12-03,10412.240234,10485.469727,10326.389648,10326.389648,10326.389648,58300,10280.751953199991,10108.01503899996,10260.10753908006,10508.366119800101,10105.395960943826,9367.467836945032
2003-12-04,10341.709961,10449.540039,10339.889648,10429.990234,10429.990234,68400,10334.074023399991,10164.44404289996,10249.48476564006,10509.263450520102,10117.487085943825,9377.820888700031
2003-12-05,10406.469727,10456.780273,10333.639648,10373.459961,10373.459961,57900,10388.65195299999,10216.50703119996,10242.03957032006,10510.493984373436,10128.629648447824,9387.87298831003
2003-12-08,10281.25,10293.740234,10013.589844,10045.339844,10045.339844,60200,10317.06601559999,10235.758007799961,10221.46957032006,10507.409986986768,10138.273726575826,9395.64768557503
2003-12-09,10107.259766,10158.650391,10004.709961,10124.280273,10124.280273,60200,10259.89199199999,10252.16601559996,10192.52199216006,10504.632786453434,10147.003968759826,9403.86798830503
2003-12-10,10053.169922,10053.169922,9859.0,9910.55957,9910.55957,60100,10176.72597639999,10228.73896479996,10155.44277340006,10499.320377600101,10153.544687503825,9411.05768557003
2003-12-11,9972.580078,10088.110352,9951.339844,10075.139648,10075.139648,58900,10105.75585919999,10219.91494129996,10136.35636712006,10497.319309880102,10161.261726559826,9419.587631855029
2003-12-12,10139.69043,10228.219727,10085.849609,10169.660156,10169.660156,97900,10064.99589819999,10226.82392559996,10117.983554600063,10495.00078122677,10169.655890623824,9429.71533205003
2003-12-15,10308.339844,10490.769531,10308.339844,10490.769531,10490.769531,76000,10154.081835599989,10235.57392559996,10117.432734280063,10492.608645800105,10180.484929687824,9441.957880875028
2003-12-16,10352.040039,10352.040039,10222.879883,10271.599609,10271.599609,58300,10183.54570279999,10221.71884739996,10120.015117080065,10487.028906213438,10191.303648431822,9454.003728040027
2003-12-17,10276.19043,10280.080078,10058.339844,10092.639648,10092.639648,62000,10219.961718399989,10198.34384739996,10114.671913920065,10478.721562453438,10200.586687487823,9464.751726085027
2003-12-18,10096.799805,10173.679688,10073.259766,10104.0,10104.0,57600,10225.73378879999,10165.74482399996,10105.325117040065,10471.482226520106,10210.031406239823,9475.928925790027
2003-12-19,10215.709961,10305.80957,10213.209961,10284.540039,10284.540039,62200,10248.70976539999,10156.852831799959,10110.024335800066,10466.599166626771,10219.475249991823,9487.338176280027
2003-12-22,10248.80957,10386.44043,10248.620117,10372.509766,10372.509766,54000,10225.057812399991,10189.569823999958,10133.451523320065,10462.44916662677,10229.790445303825,9499.842524425028
