,Date,Open,High,Low,Close,Adj Close,Volume,%K,%D
2190,1993-09-28,3567.6999509999996,3571.330078,3559.8701170000004,3566.0200200000004,3566.0200200000004,18740000,39.66096858714687,34.67514279576109
2191,1993-09-29,3566.0,3576.360107,3554.280029,3566.3000490000004,3566.3000490000004,21860000,39.849337459583715,32.003769501647106
2192,1993-09-30,3566.3000490000004,3567.6999509999996,3547.860107,3555.1201170000004,3555.1201170000004,22930000,33.65785060118947,29.023440706914947
2193,1993-10-01,3555.100098,3587.26001,3553.719971,3581.110107,3581.110107,24150000,56.022156646457766,30.229475604463527
2194,1993-10-04,3581.100098,3584.459961,3566.860107,3577.76001,3577.76001,17830000,53.48765918178591,35.33117961781844
2195,1993-10-05,3577.8000490000004,3599.2700200000004,3575.5200200000004,3587.26001,3587.26001,24010000,60.67483194555443,39.47355422384972
2196,1993-10-06,3587.3000490000004,3605.9799799999996,3584.179932,3598.98999,3598.98999,21830000,69.54908381666495,43.87950833129365
2197,1993-10-07,3599.0,3600.669922,3583.070068,3583.6298829999996,3583.6298829999996,18000000,57.92847932414145,47.587139893350674
2198,1993-10-08,3583.600098,3597.040039,3557.360107,3584.73999,3584.73999,19300000,58.768324671012174,51.038971059495935
2199,1993-10-11,3584.6999509999996,3597.040039,3583.6298829999996,3593.4099119999996,3593.4099119999996,14950000,66.59718618349788,53.61958784170314
2200,1993-10-12,3593.399902,3602.6298829999996,3588.6599119999996,3593.1298829999996,3593.1298829999996,21130000,66.38121426459051,56.29161240944751
2201,1993-10-13,3593.100098,3608.219971,3588.6599119999996,3603.1899409999996,3603.1899409999996,27770000,75.90805747054794,59.89748441054394
2202,1993-10-14,3603.1999509999996,3637.5,3598.4399409999996,3621.6298829999996,3621.6298829999996,39740000,87.83339146097863,65.31503849652286
2203,1993-10-15,3621.600098,3642.3100590000004,3618.8400880000004,3629.7299799999996,3629.7299799999996,36390000,90.6986476894634,68.78268760082342
2204,1993-10-18,3629.6999509999996,3646.5,3620.2299799999996,3642.3100590000004,3642.3100590000004,29180000,96.99516439124164,73.13343812176899
2205,1993-10-19,3642.3000490000004,3653.209961,3623.8701170000004,3635.320068,3635.320068,24920000,85.64673591303547,75.6306285185171
2206,1993-10-20,3635.3000490000004,3645.100098,3629.4499509999996,3645.100098,3645.100098,19670000,93.4933649212936,78.02505662897997
2207,1993-10-21,3645.100098,3656.0,3630.850098,3636.1599119999996,3636.1599119999996,23140000,84.43059045185682,80.6752677417515
2208,1993-10-22,3637.3000490000004,3676.959961,3637.280029,3649.3000490000004,3649.3000490000004,27840000,79.37826278428976,82.73626155307926
2209,1993-10-25,3649.3000490000004,3676.959961,3644.820068,3673.610107,3673.610107,25720000,97.40522247221128,85.8170651819506
2210,1993-10-26,3673.600098,3674.7299799999996,3654.0500490000004,3672.48999,3672.48999,27070000,96.5375863244586,88.8327023879374
2211,1993-10-27,3672.5,3673.330078,3654.330078,3664.6599119999996,3664.6599119999996,27130000,90.472453206647,90.2891419615473
2212,1993-10-28,3664.6999509999996,3708.820068,3664.6599119999996,3687.860107,3687.860107,34530000,86.48617157215574,90.15441997266501
2213,1993-10-29,3687.899902,3690.929932,3675.0,3680.5900880000004,3680.5900880000004,24830000,81.3614239607525,89.22069759979391
2214,1993-11-01,3680.600098,3695.1201170000004,3674.4499509999996,3692.610107,3692.610107,22940000,89.2975272851153,88.45093388918129
2215,1993-11-02,3692.600098,3703.2299799999996,3667.459961,3697.639893,3697.639893,32640000,92.61839569600842,89.14809986747858
2216,1993-11-03,3697.600098,3700.429932,3644.540039,3661.8701170000004,3661.8701170000004,34190000,69.0017409947705,86.69893747482625
2217,1993-11-04,3661.899902,3670.530029,3623.8701170000004,3624.9799799999996,3624.9799799999996,25030000,44.6453785895268,82.72041628859326
2218,1993-11-05,3625.0,3644.540039,3600.669922,3643.429932,3643.429932,26950000,47.76736211389113,79.55932622155339
2219,1993-11-08,3643.399902,3661.030029,3634.4799799999996,3647.899902,3647.899902,21130000,49.300859762532525,74.74888995058552
2220,1993-11-09,3647.899902,3669.969971,3640.070068,3640.070068,3640.070068,24890000,42.78469478684782,69.37360079682443
2221,1993-11-10,3640.100098,3663.5500490000004,3631.969971,3663.5500490000004,3663.5500490000004,31390000,58.9871653255124,66.22507200871098
2222,1993-11-11,3663.600098,3679.76001,3658.5200200000004,3662.429932,3662.429932,32580000,57.10580362970569,63.28703521446597
2223,1993-11-12,3663.0,3691.209961,3662.98999,3684.5,3684.5,29940000,77.51268130511816,62.902160948902534
2224,1993-11-15,3684.5,3687.820068,3669.969971,3677.5200200000004,3677.5200200000004,23520000,71.05870943530708,61.07827916392171
2225,1993-11-16,3677.5,3711.889893,3668.580078,3710.7700200000004,3710.7700200000004,29660000,98.99310079841717,61.71574967416258
2226,1993-11-17,3710.8000490000004,3717.76001,3684.51001,3704.350098,3704.350098,34120000,88.5473550929434,63.67031108397987
2227,1993-11-18,3704.350098,3704.350098,3668.0200200000004,3685.3400880000004,3685.3400880000004,38270000,72.31198425608869,66.43697165063605
2228,1993-11-19,3685.3000490000004,3694.01001,3657.1201170000004,3694.01001,3694.01001,31060000,79.71647267017168,69.63188270626411
2229,1993-11-22,3693.169922,3693.169922,3650.6899409999996,3670.25,3670.25,28660000,59.42439636735093,70.64423636674594
2230,1993-11-23,3670.3000490000004,3684.51001,3663.5500490000004,3674.169922,3674.169922,31770000,62.772179315468655,72.64298481960802
2231,1993-11-24,3674.1999509999996,3690.649902,3672.48999,3687.580078,3687.580078,20270000,74.22503260907958,74.16677154796474
2232,1993-11-26,3687.600098,3697.919922,3675.5600590000004,3683.9499509999996,3683.9499509999996,8880000,71.124747126332,75.56866589762737
2233,1993-11-29,3684.0,3700.709961,3676.1201170000004,3677.8000490000004,3677.8000490000004,25570000,65.87246479821623,74.40464424693718
2234,1993-11-30,3677.8000490000004,3698.76001,3673.610107,3683.9499509999996,3683.9499509999996,23220000,71.124747126332,74.41124801603968
2235,1993-12-01,3685.100098,3711.610107,3685.0600590000004,3697.080078,3697.080078,27910000,82.3384435410109,72.74578229029905
2236,1993-12-02,3697.100098,3707.6999509999996,3690.649902,3702.110107,3702.110107,19520000,86.63430588590897,72.55447736959562
2237,1993-12-03,3702.100098,3709.9399409999996,3694.290039,3704.070068,3704.070068,19750000,88.30819735996783,74.15409867998353
2238,1993-12-06,3704.100098,3721.110107,3702.110107,3710.209961,3710.209961,29020000,87.77189884475838,74.9596412974422
2239,1993-12-07,3710.1999509999996,3723.6298829999996,3709.9399409999996,3718.8798829999996,3718.8798829999996,27120000,94.81779995599383,78.49898165630648
2240,1993-12-08,3718.899902,3735.0900880000004,3716.080078,3734.530029,3734.530029,22100000,99.45688676827203,82.16745240158683
2241,1993-12-09,3734.5,3748.780029,3725.860107,3729.780029,3729.780029,22570000,80.6300510200379,82.80795424268265
2242,1993-12-10,3729.8000490000004,3741.2299799999996,3723.9099119999996,3740.669922,3740.669922,21350000,91.73198111515616,84.86867764156509
2243,1993-12-13,3740.6999509999996,3766.6599119999996,3732.01001,3764.429932,3764.429932,21680000,98.07710566729415,88.08914172847287
2244,1993-12-14,3764.399902,3770.0200200000004,3741.51001,3742.6298829999996,3742.6298829999996,29490000,77.04674527199415,88.6813415430391
2245,1993-12-15,3742.600098,3743.75,3716.919922,3716.919922,3716.919922,34310000,55.5014976567643,85.99764695461444
2246,1993-12-16,3716.899902,3734.8100590000004,3713.850098,3726.139893,3726.139893,29050000,63.22794104577767,83.6570104706013
2247,1993-12-17,3726.100098,3751.570068,3723.350098,3751.570068,3751.570068,38900000,84.53872472505421,83.28006320710995
2248,1993-12-20,3751.600098,3760.5200200000004,3742.6298829999996,3755.209961,3755.209961,21960000,87.58899757369618,83.26177308000372
2249,1993-12-21,3755.1999509999996,3756.040039,3736.76001,3745.149902,3745.149902,22390000,76.64119021878922,81.44411210628326
2250,1993-12-22,3745.1999509999996,3762.75,3744.8701170000004,3762.1899409999996,3762.1899409999996,23490000,91.97162248386397,80.69558567784244
2251,1993-12-23,3762.1999509999996,3774.209961,3757.4399409999996,3757.719971,3757.719971,22630000,83.60833605185945,80.9934141810246
2252,1993-12-27,3757.6999509999996,3792.929932,3755.76001,3792.929932,3792.929932,16280000,100.0,81.82021606950899
2253,1993-12-28,3792.899902,3796.5600590000004,3779.8000490000004,3793.7700200000004,3793.7700200000004,17470000,97.73075226576748,81.78558072935633
2254,1993-12-29,3793.8000490000004,3799.919922,3782.030029,3794.330078,3794.330078,19680000,95.13333565442255,83.59423976759916
2255,1993-12-30,3794.3000490000004,3794.889893,3769.73999,3775.8798829999996,3775.8798829999996,15850000,77.99941923685888,85.84403192560862
2256,1993-12-31,3775.899902,3792.0900880000004,3754.0900880000004,3754.0900880000004,3754.0900880000004,14730000,56.612813818983746,85.18251920292923
2257,1994-01-03,3754.100098,3764.98999,3745.429932,3756.600098,3756.600098,24960000,55.71014626701817,82.29966135712564
2258,1994-01-04,3756.600098,3783.899902,3742.8100590000004,3783.899902,3783.899902,30500000,82.19601757862134,81.76036335761816
2259,1994-01-05,3783.899902,3798.820068,3771.8000490000004,3798.820068,3798.820068,43950000,98.72213750547458,83.96845808628669
2260,1994-01-06,3798.8000490000004,3813.169922,3798.25,3803.8798829999996,3803.8798829999996,36320000,90.64633964715803,83.8359298026161
2261,1994-01-07,3803.899902,3826.389893,3799.100098,3820.7700200000004,3820.7700200000004,29210000,95.00632376307453,84.97572857373761
2262,1994-01-10,3820.8000490000004,3865.51001,3813.4499509999996,3865.51001,3865.51001,32390000,100.0,84.97572857373761
2263,1994-01-11,3864.9499509999996,3864.9499509999996,3845.8100590000004,3850.3100590000004,3850.3100590000004,31440000,89.97760792581786,84.20041413974266
2264,1994-01-12,3850.3000490000004,3858.4799799999996,3824.98999,3848.6298829999996,3848.6298829999996,31200000,88.86975023432669,83.57405559773306
2265,1994-01-13,3848.3000490000004,3848.3400880000004,3829.209961,3842.429932,3842.429932,22900000,84.78168838710658,84.25228251275783
2266,1994-01-14,3842.399902,3873.669922,3841.8701170000004,3867.1999509999996,3867.1999509999996,26500000,95.69586310851426,88.16058744171087
2267,1994-01-17,3867.1999509999996,3878.459961,3856.219971,3870.290039,3870.290039,18550000,94.23435086438383,92.01300790144744
2268,1994-01-18,3870.3000490000004,3882.110107,3863.820068,3870.290039,3870.290039,30400000,91.86786370015288,92.9801925136006
2269,1994-01-19,3870.3000490000004,3885.48999,3864.3798829999996,3884.3701170000004,3884.3701170000004,28700000,99.21511526382807,93.02949028943594
2270,1994-01-20,3884.399902,3893.0900880000004,3877.330078,3891.959961,3891.959961,25950000,99.24798590503309,93.88965491522346
2271,1994-01-21,3892.0,3914.4799799999996,3884.649902,3914.4799799999996,3914.4799799999996,30970000,100.0,94.389022538916
2272,1994-01-24,3914.5,3934.459961,3902.6599119999996,3912.790039,3912.790039,27020000,88.69296473733648,93.25831901264965
2273,1994-01-25,3912.8000490000004,3920.9499509999996,3887.179932,3895.3400880000004,3895.3400880000004,38410000,79.58784607153115,92.21934282722097
2274,1994-01-26,3895.3000490000004,3911.100098,3887.179932,3908.0,3908.0,30050000,86.19359534032004,91.9517273378203
2275,1994-01-27,3908.0,3930.5200200000004,3901.25,3926.3000490000004,3926.3000490000004,27770000,95.74228219537538,93.04778671864719
2276,1994-01-28,3926.3000490000004,3953.3100590000004,3926.01001,3945.429932,3945.429932,25890000,96.25647173396658,93.10384758119241
2277,1994-01-31,3945.429932,3985.959961,3945.429932,3978.360107,3978.360107,26450000,96.87441617804969,93.367854112559
2278,1994-02-01,3978.399902,3982.0200200000004,3957.25,3964.01001,3964.01001,23150000,89.75067238540886,93.15613498108459
2279,1994-02-02,3964.0,3976.9499509999996,3956.6899409999996,3975.540039,3975.540039,26990000,94.44892431680807,92.67951588638262
2280,1994-02-03,3975.5,3975.540039,3948.530029,3967.6599119999996,3967.6599119999996,25090000,90.20653836185228,91.77537113206454
2281,1994-02-04,3967.6999509999996,3968.51001,3870.01001,3871.419922,3871.419922,34480000,33.60383029367415,85.13575416143195
2282,1994-02-07,3871.399902,3910.26001,3859.040039,3906.320068,3906.320068,36370000,50.525000094582836,81.31895769715659
2283,1994-02-08,3906.3000490000004,3918.6999509999996,3892.530029,3906.030029,3906.030029,30970000,50.34481804062696,78.39465489406616
2284,1994-02-09,3906.0,3936.98999,3904.9099119999996,3931.919922,3931.919922,29380000,65.5246960127592,76.32776496131008
2285,1994-02-10,3931.899902,3938.399902,3893.929932,3895.3400880000004,3895.3400880000004,29890000,37.10877152452197,70.46441389422475
2286,1994-02-11,3895.3000490000004,3908.899902,3867.1999509999996,3894.780029,3894.780029,21110000,29.72102741799195,63.81086946262728
2287,1994-02-14,3894.8000490000004,3923.1999509999996,3880.139893,3904.0600590000004,3904.0600590000004,23220000,35.47120049443488,57.6705478942658
2288,1994-02-15,3904.100098,3930.8000490000004,3904.100098,3928.2700200000004,3928.2700200000004,24940000,54.546189368128026,54.15009959253772
2289,1994-02-16,3928.3000490000004,3949.649902,3927.139893,3937.2700200000004,3937.2700200000004,25320000,61.637274721930865,50.86893463305
2290,1994-02-17,3937.3000490000004,3958.100098,3906.600098,3922.639893,3922.639893,31710000,50.11022146704441,46.85930294356922
2291,1994-02-18,3922.600098,3923.1999509999996,3880.139893,3887.459961,3887.459961,26280000,22.392010294491065,45.73812094365091
2292,1994-02-22,3887.5,3911.6599119999996,3885.7700200000004,3911.6599119999996,3911.6599119999996,20610000,41.4591123054737,44.83153216474
2293,1994-02-23,3911.6999509999996,3914.4799799999996,3882.679932,3891.679932,3891.679932,23560000,25.71691857799914,42.36874221847721
2294,1994-02-24,3890.8000490000004,3890.8400880000004,3837.3701170000004,3839.899902,3839.899902,27420000,1.7025288753918646,35.98652550474048
2295,1994-02-25,3839.899902,3855.3798829999996,3826.389893,3838.780029,3838.780029,23870000,7.764699329450673,33.05211828523335
2296,1994-02-28,3838.8000490000004,3852.280029,3632.0200200000004,3832.0200200000004,3832.0200200000004,24200000,56.50676197632079,35.73069174106623
2297,1994-03-01,3832.0,3835.679932,3786.149902,3809.2299799999996,3809.2299799999996,30290000,50.631417142856925,37.24671340590844
2298,1994-03-02,3809.1999509999996,3832.3000490000004,3755.76001,3831.73999,3831.73999,38360000,57.90160610909702,37.58225508000534
2299,1994-03-03,3831.6999509999996,3832.580078,3808.6599119999996,3824.419922,3824.419922,27300000,56.00835216535077,37.01936282434734
2300,1994-03-04,3824.399902,3847.219971,3815.139893,3832.3000490000004,3832.3000490000004,25710000,59.52035274511442,37.96037595215434
2301,1994-03-07,3832.3000490000004,3861.850098,3832.0200200000004,3856.219971,3856.219971,22150000,68.75610199038285,42.59678512174351
2302,1994-03-08,3856.1999509999996,3859.8798829999996,3840.459961,3851.719971,3851.719971,28660000,67.37607287986478,45.188481179182624
2303,1994-03-09,3851.6999509999996,3856.51001,3829.7700200000004,3853.4099119999996,3853.4099119999996,24820000,67.89433238543312,49.40622255992602
2304,1994-03-10,3853.399902,3856.51001,3814.860107,3830.6201170000004,3830.6201170000004,24660000,60.90531449149136,55.32650112153597
2305,1994-03-11,3830.600098,3862.6999509999996,3815.419922,3862.6999509999996,3862.6999509999996,21390000,70.74333777606603,61.624364966197504
2306,1994-03-14,3862.6999509999996,3871.419922,3855.9399409999996,3862.9799799999996,3862.9799799999996,24600000,70.82921514757476,63.056610283322904
2307,1994-03-15,3863.0,3872.0500490000004,3839.219971,3849.5900880000004,3849.5900880000004,27500000,66.72289498164324,64.66575806720154
2308,1994-03-16,3849.600098,3866.290039,3836.6298829999996,3848.149902,3848.149902,25830000,66.28122862507414,65.50372031879925
2309,1994-03-17,3848.1999509999996,3865.139893,3842.969971,3865.139893,3865.139893,26420000,71.49160244006076,67.05204534627026
2310,1994-03-18,3865.100098,3895.649902,3848.149902,3895.649902,3895.649902,56360000,90.53847945310504,70.15385801706933
2311,1994-03-21,3895.6999509999996,3895.9399409999996,3857.9399409999996,3864.850098,3864.850098,20080000,82.42940981794379,71.52118879982541
2312,1994-03-22,3864.899902,3879.530029,3861.389893,3862.5500490000004,3862.5500490000004,25090000,81.61511776748841,72.94509328858778
2313,1994-03-23,3862.600098,3881.5500490000004,3857.080078,3869.459961,3869.459961,23340000,89.96666113733805,75.15232616377827
2314,1994-03-24,3869.459961,3869.459961,3803.23999,3821.0900880000004,3821.0900880000004,27440000,71.63918027999127,76.22571274262826
2315,1994-03-25,3821.100098,3826.850098,3774.7299799999996,3774.7299799999996,3774.7299799999996,21530000,54.073205031006225,74.55869946812228
2316,1994-03-28,3774.6999509999996,3779.0500490000004,3728.3798829999996,3762.350098,3762.350098,27190000,20.273456219500876,69.50312357531489
2317,1994-03-29,3762.399902,3762.929932,3697.860107,3699.0200200000004,3699.0200200000004,26850000,0.5855785400145364,62.88939193115202
2318,1994-03-30,3699.0,3699.0200200000004,3626.75,3626.75,3626.75,44570000,0.0,56.26126906864461
2319,1994-03-31,3626.8000490000004,3650.649902,3559.0900880000004,3635.959961,3635.959961,47350000,22.820218656886222,51.39413069032715
2320,1994-04-04,3634.5,3634.5200200000004,3552.469971,3593.350098,3593.350098,43710000,11.902096419084307,43.530492386925076
2321,1994-04-05,3593.929932,3680.3000490000004,3593.929932,3675.4099119999996,3675.4099119999996,41360000,35.79350503335117,38.86690190846581
2322,1994-04-06,3675.399902,3695.850098,3655.830078,3679.7299799999996,3679.7299799999996,34540000,37.05127670986775,34.41051780270375
2323,1994-04-07,3679.6999509999996,3697.290039,3657.8400880000004,3693.26001,3693.26001,26900000,40.99049445283386,29.512901134253326
2324,1994-04-08,3693.3000490000004,3701.030029,3655.25,3674.26001,3674.26001,26120000,35.45871535726984,25.894854641981187
2325,1994-04-11,3674.3000490000004,3701.0200200000004,3670.6899409999996,3688.830078,3688.830078,22680000,39.700736282709116,24.457607767151472
2326,1994-04-12,3688.8000490000004,3704.0,3673.959961,3681.6899409999996,3681.6899409999996,21530000,37.621912040810955,26.19245334928248
2327,1994-04-13,3681.6999509999996,3685.860107,3631.1298829999996,3661.469971,3661.469971,26330000,31.734943232446234,29.307389818525657
2328,1994-04-14,3661.5,3674.5500490000004,3640.350098,3663.25,3663.25,26190000,32.25319203306191,32.53270902183185
2329,1994-04-15,3663.3000490000004,3679.3100590000004,3655.8100590000004,3661.469971,3661.469971,29590000,31.734943232446234,33.424181479387855
2330,1994-04-18,3661.5,3668.01001,3613.580078,3620.419922,3620.419922,26780000,19.783374657178946,34.212309303197316
2331,1994-04-19,3620.399902,3642.1298829999996,3582.9399409999996,3619.820068,3619.820068,35380000,20.46617267423886,32.679576067286085
2332,1994-04-20,3619.8000490000004,3646.0,3570.149902,3598.709961,3598.709961,38020000,14.05128814877696,30.379577211177008
2333,1994-04-21,3599.3000490000004,3652.8400880000004,3599.3000490000004,3652.540039,3652.540039,38970000,31.56884165332791,29.437411931226414
2334,1994-04-22,3652.5,3664.139893,3640.639893,3648.679932,3648.679932,27430000,35.06447863113645,29.397988258613076
2335,1994-04-25,3648.6999509999996,3706.080078,3648.679932,3705.780029,3705.780029,24330000,67.66263801886402,32.19417843222857
2336,1994-04-26,3705.8000490000004,3710.8400880000004,3692.98999,3699.540039,3699.540039,23930000,69.88030754220276,35.42001798236775
2337,1994-04-28,3699.5,3704.889893,3657.3000490000004,3668.3100590000004,3668.3100590000004,31000000,73.14516791068614,39.56104045019174
2338,1994-04-29,3668.3000490000004,3689.719971,3659.3798829999996,3681.6899409999996,3681.6899409999996,21890000,81.59365696496855,44.495086943382404
2339,1994-05-02,3681.6999509999996,3713.8100590000004,3665.030029,3701.0200200000004,3701.0200200000004,25070000,92.07262177767007,50.52885479790478
2340,1994-05-03,3701.0,3714.4099119999996,3683.4799799999996,3714.4099119999996,3714.4099119999996,24260000,100.0,58.550517332186885
2341,1994-05-04,3714.399902,3715.600098,3684.959961,3697.75,3697.75,21300000,87.72769065226979,65.27666912998998
2342,1994-05-05,3697.8000490000004,3712.330078,3691.51001,3695.969971,3695.969971,21220000,86.50388411989495,72.52192872710177
2343,1994-05-06,3695.669922,3695.669922,3641.540039,3669.5,3669.5,28060000,68.3052348722858,76.19556804899756
2344,1994-05-09,3669.5,3669.790039,3625.179932,3629.040039,3629.040039,24440000,40.48817988529899,76.73793817441381
2345,1994-05-10,3629.3400880000004,3666.5200200000004,3629.3400880000004,3656.4099119999996,3656.4099119999996,30020000,59.30553025861831,75.90222739838926
2346,1994-05-11,3656.399902,3661.76001,3623.100098,3629.040039,3629.040039,26130000,40.48817988529899,72.96301463269887
2347,1994-05-12,3629.639893,3664.139893,3629.639893,3652.8400880000004,3652.8400880000004,24570000,56.85120286809403,71.33361812843967
2348,1994-05-13,3652.8000490000004,3665.030029,3637.3701170000004,3659.679932,3659.679932,23350000,61.55373623559781,69.32962605550259
2349,1994-05-16,3659.6999509999996,3676.100098,3647.5500490000004,3671.5,3671.5,20920000,69.6802759894528,67.09039147668086
2350,1994-05-17,3671.5,3720.610107,3667.51001,3720.610107,3720.610107,28440000,100.0,67.09039147668086
2351,1994-05-18,3720.600098,3741.179932,3700.6599119999996,3732.889893,3732.889893,31180000,95.15287519975294,67.83290993142919
2352,1994-05-19,3732.899902,3763.280029,3723.679932,3758.9799799999996,3758.9799799999996,29500000,97.37769878981544,68.92029139842124
2353,1994-05-20,3759.0,3768.8000490000004,3740.8701170000004,3766.350098,3766.350098,32750000,98.31849565961728,71.92161747715438
2354,1994-05-23,3765.6999509999996,3765.7299799999996,3727.0600590000004,3742.4099119999996,3742.4099119999996,24120000,81.88733982484271,76.06153347110875
2355,1994-05-24,3742.399902,3766.350098,3729.209961,3745.169922,3745.169922,31440000,83.7816506884067,78.50914551408758
2356,1994-05-25,3745.1999509999996,3755.3000490000004,3721.2299799999996,3755.3000490000004,3755.3000490000004,21710000,90.73438260799418,83.53376578635711
2357,1994-05-26,3755.3000490000004,3772.790039,3742.709961,3753.459961,3753.459961,27230000,87.08658853703474,86.55730435325118
2358,1994-05-27,3753.5,3757.139893,3739.030029,3757.139893,3757.139893,18130000,89.54495813449486,89.35642654314088
2359,1994-05-31,3757.100098,3767.290039,3742.0600590000004,3758.3701170000004,3758.3701170000004,19630000,90.3668062772504,91.42507957192065
2360,1994-06-01,3758.399902,3768.5200200000004,3732.209961,3760.830078,3760.830078,25050000,92.01017722359846,90.6260972942805
2361,1994-06-02,3760.8000490000004,3770.360107,3753.75,3758.98999,3758.98999,23920000,90.780910923066,90.18890086661182
2362,1994-06-03,3759.0,3775.600098,3742.669922,3772.219971,3772.219971,24540000,97.78352327868859,90.22948331549912
2363,1994-06-06,3772.1999509999996,3793.4399409999996,3768.209961,3768.5200200000004,3768.5200200000004,24280000,85.37046849338749,88.93468059887616
2364,1994-06-07,3768.5,3773.1298829999996,3752.209961,3755.9099119999996,3755.9099119999996,20420000,77.96755689154881,88.54270230554677
2365,1994-06-08,3755.899902,3767.290039,3730.9799799999996,3749.4499509999996,3749.4499509999996,21210000,74.17516112187558,87.58205334889365
2366,1994-06-09,3749.5,3755.290039,3740.5200200000004,3753.139893,3753.139893,23340000,75.39680330252423,86.04829541834667
2367,1994-06-10,3753.100098,3779.600098,3751.9099119999996,3773.4499509999996,3773.4499509999996,19160000,87.19163673818193,86.05880023846139
2368,1994-06-13,3773.5,3787.23999,3759.969971,3783.1201170000004,3783.1201170000004,22290000,92.92629265912453,86.39693369092436
2369,1994-06-14,3783.429932,3816.4099119999996,3783.429932,3814.830078,3814.830078,30330000,98.9389959437316,87.25415265757248
2370,1994-06-15,3814.8000490000004,3823.389893,3783.75,3790.4099119999996,3790.4099119999996,27500000,73.12801588390998,85.36593652360362
2371,1994-06-16,3790.399902,3811.3400880000004,3785.3400880000004,3811.3400880000004,3811.3400880000004,25210000,88.20495765300858,85.10834119659788
2372,1994-06-17,3811.3000490000004,3812.610107,3775.51001,3776.780029,3776.780029,44450000,54.37558369886256,80.76754723861528
2373,1994-06-20,3776.100098,3776.139893,3729.850098,3741.899902,3741.899902,23160000,20.23290877313141,74.25379126658967
2374,1994-06-21,3741.580078,3741.580078,3686.4099119999996,3707.969971,3707.969971,30140000,15.739569273265047,68.03099250476129
2375,1994-06-22,3708.0,3733.3400880000004,3707.969971,3724.7700200000004,3724.7700200000004,22890000,28.004170916041122,63.41389348417785
2376,1994-06-23,3724.8000490000004,3741.26001,3694.0200200000004,3699.0900880000004,3699.0900880000004,24210000,9.256955583897124,56.799908712315144
2377,1994-06-24,3698.7700200000004,3698.7700200000004,3629.0200200000004,3636.9399409999996,3636.9399409999996,25080000,4.074664904472755,48.48821152894423
2378,1994-06-27,3636.899902,3687.7700200000004,3610.399902,3685.5,3685.5,25190000,35.25991885693817,42.72157414872559
2379,1994-06-28,3685.5,3694.25,3639.530029,3669.639893,3669.639893,22910000,27.813509321196193,35.60902548647205
2380,1994-06-29,3669.600098,3700.070068,3661.5500490000004,3667.0500490000004,3667.0500490000004,23780000,26.597562981257795,30.955980196206827
2381,1994-06-30,3667.100098,3675.790039,3622.6999509999996,3624.959961,3624.959961,25500000,6.83602967991107,22.819087398897075
2382,1994-07-01,3625.0,3650.540039,3623.0200200000004,3646.649902,3646.649902,21310000,17.019579103132603,19.08348693932408
2383,1994-07-05,3646.600098,3667.6999509999996,3636.290039,3652.4799799999996,3652.4799799999996,19190000,19.756833549985696,19.035879417009504
2384,1994-07-06,3652.5,3682.9099119999996,3643.0900880000004,3674.5,3674.5,20490000,30.095356922194487,20.47145818190245
2385,1994-07-07,3674.5,3694.25,3668.98999,3688.419922,3688.419922,22150000,36.63083867635825,21.33412495793416
2386,1994-07-08,3688.399902,3709.459961,3674.169922,3709.139893,3709.139893,20580000,46.35898172323035,25.044327571867484
2387,1994-07-11,3709.100098,3718.1999509999996,3680.320068,3702.98999,3702.98999,20550000,43.47156763812435,28.984017845232643
2388,1994-07-12,3703.0,3706.8701170000004,3672.2299799999996,3702.6599119999996,3702.6599119999996,24280000,43.316594158642665,29.789685375403092
2389,1994-07-13,3702.6999509999996,3722.0900880000004,3696.1899409999996,3704.280029,3704.280029,20780000,44.07724821210023,31.416059264493498
2390,1994-07-14,3705.899902,3748.6298829999996,3705.899902,3739.25,3739.25,27740000,63.72086809367509,35.12838977573523
2391,1994-07-15,3739.3000490000004,3753.8100590000004,3731.149902,3753.8100590000004,3753.8100590000004,27590000,70.92132516259521,41.53691932400365
2392,1994-07-18,3753.8000490000004,3761.26001,3739.25,3755.429932,3755.429932,20590000,87.50454801219337,48.58541621490972
2393,1994-07-19,3755.399902,3762.5600590000004,3748.3100590000004,3748.3100590000004,3748.3100590000004,20120000,90.6348677071883,55.67321963062998
2394,1994-07-20,3748.3000490000004,3753.48999,3720.4099119999996,3727.2700200000004,3727.2700200000004,21100000,76.80730639624674,60.344414578035206
2395,1994-07-21,3727.3000490000004,3744.100098,3714.639893,3732.4499509999996,3732.4499509999996,27850000,80.21156878801018,64.70248758920039
2396,1994-07-22,3732.399902,3742.4799799999996,3724.679932,3735.040039,3735.040039,24700000,81.91378049117,68.25796746599435
2397,1994-07-25,3735.0,3744.100098,3731.8000490000004,3741.8400880000004,3741.8400880000004,19620000,86.38278810398444,72.54908951258037
2398,1994-07-26,3741.8400880000004,3743.780029,3727.5900880000004,3735.679932,3735.679932,23060000,80.7807048168444,76.29550057840052
2399,1994-07-27,3735.6999509999996,3736.6599119999996,3714.959961,3720.469971,3720.469971,22900000,69.90558022449108,78.8783337796396
2400,1994-07-28,3720.5,3757.0500490000004,3717.5500490000004,3730.830078,3730.830078,21210000,77.31305841691454,80.23755281196354
2401,1994-07-29,3730.830078,3770.0,3730.830078,3764.5,3764.5,24800000,96.25799377575095,82.77121967327912
2402,1994-08-01,3764.5,3798.8100590000004,3760.9399409999996,3798.169922,3798.169922,24680000,99.60611806471576,83.98137667853135
