,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_10,sma_25,sma_75,sma_125,sma_200,%K,%D,ema_5,ema_10,ema_25,ema_75,ema_125,ema_200
177,177,1985-10-11,1328.290039,1343.410034,1323.699951,1339.939941,1339.939941,9210000,1328.9179685999993,1330.9689817999995,1321.6123974000004,1329.8562646533333,1313.1962441840005,,82.83732448163505,70.40517448784956,1331.561365058738,1328.6750938098128,1325.0542987762815,1321.6165972614126,1315.486273736951,1308.8294528340207
178,178,1985-10-14,1340.390015,1356.180054,1336.579956,1354.72998,1354.72998,8640000,1334.9899655999993,1333.5789792999994,1322.37399896,1330.2685302666666,1313.8776836320005,,97.99907252775313,73.24289470221126,1339.2842367058256,1333.412345844392,1327.3370434857984,1322.4880020703226,1316.1091897093804,1309.2861744973638
179,179,1985-10-15,1356.73999,1364.140015,1343.530029,1350.810059,1350.810059,13530000,1340.0539793999992,1334.5649900999995,1322.8356005200005,1330.5165315733334,1314.5056836320005,,83.42664795425844,72.71389596015429,1343.1261774705506,1336.575566418139,1329.142660063814,1323.233319357946,1316.6599971584378,1309.6993474774895
180,180,1985-10-16,1351.930054,1371.300049,1346.209961,1368.5,1368.5,13400000,1348.4099851999993,1338.0479856999996,1324.2376024800005,1330.9570654266665,1315.3326435920005,,96.80323531584995,75.03416066440124,1351.5841183137006,1342.3800088875682,1332.1701477512129,1324.4245477958948,1317.4828543463989,1310.2844285971166
181,181,1985-10-17,1366.939941,1378.359985,1356.849976,1369.290039,1369.290039,13980000,1356.6540037999991,1341.6659910999995,1326.2316064000004,1331.3857324133332,1316.1544834320002,,89.59152565662882,76.71576161526977,1357.4860918758004,1347.272741635283,1335.0255240011195,1325.6052186170555,1318.305190610742,1310.8715490986376
182,182,1985-10-18,1368.839966,1383.400024,1358.869995,1368.839966,1368.839966,12670000,1362.434008799999,1345.6759886999996,1328.4896044400004,1331.8501318266665,1316.9727226880002,,83.62751678557977,78.44474404174828,1361.270716583867,1351.1940551561404,1337.6266349241107,1326.742975127133,1319.107329902635,1311.4483492668107
183,183,1985-10-21,1367.050049,1375.670044,1357.75,1364.140015,1364.140015,7800000,1364.316015799999,1349.6529906999992,1330.7480028800005,1332.3534651599996,1317.6561631200004,,76.37969120912477,80.09272627329621,1362.2271493892447,1353.5478660368422,1339.6661256991792,1327.7271077553664,1319.82213442799,1311.9726444482355
184,184,1985-10-22,1364.25,1374.660034,1356.180054,1364.359985,1364.359985,9230000,1367.026000999999,1353.5399901999992,1332.9568016800008,1332.7522656133333,1318.3431230800004,,76.64946051840866,81.602689130896,1362.93809459283,1355.5137058483251,1341.565653337704,1328.6911308407514,1320.5290844370695,1312.4939115184025
185,185,1985-10-23,1364.469971,1373.430054,1357.079956,1367.160034,1367.160034,10770000,1366.7580077999992,1357.5839964999989,1335.7168016800008,1333.26893228,1319.0021631200004,,80.05651549803116,83.27215817747154,1364.3454077285533,1357.6312200577204,1343.5344518501884,1329.7034703975744,1321.2692582396562,1313.0378530356322
186,186,1985-10-24,1367.380005,1374.550049,1355.290039,1362.339966,1362.339966,12230000,1365.3679931999989,1361.0109984999992,1338.1943993600007,1333.8079980399998,1319.6994424160005,,74.13724144327891,84.15082313905481,1363.676927152369,1358.4873556835894,1344.9810298617124,1330.5623255450066,1321.921174235852,1313.528421323835
187,187,1985-10-25,1360.099976,1366.709961,1351.589966,1356.52002,1356.52002,11960000,1362.9040039999993,1362.669006399999,1340.1835986000008,1334.1230647733332,1320.4738428080002,,60.592330608950995,81.9263237517864,1361.2912914349126,1358.1296582865732,1345.8686444877346,1331.2454227675066,1322.4703622638544,1313.9561984250904
188,188,1985-10-28,1353.050049,1364.02002,1346.550049,1359.98999,1359.98999,10710000,1362.0739989999993,1363.1950073999992,1342.6656005600012,1334.4202652933334,1321.2892822560002,,65.67951104824192,78.69436760383527,1360.857524289942,1358.4679004162872,1346.954901834832,1332.001858747309,1323.0659119104598,1314.4142461024528
189,189,1985-10-29,1361.780029,1377.689941,1356.180054,1368.72998,1368.72998,12310000,1362.9479979999992,1364.9869994999992,1344.7623974000007,1334.82199868,1322.3027217039999,,78.49285126951105,78.20098793536053,1363.4816761932948,1360.3337330678712,1348.6299078475372,1332.9683882539587,1323.790738388072,1314.95470116611
190,190,1985-10-30,1373.050049,1384.630005,1361.01001,1375.569946,1375.569946,15150000,1364.6299803999989,1365.6939940999991,1346.9403954400007,1335.35679848,1323.369121112,,86.95269203668947,77.21593360744448,1367.5110994621964,1363.1039536009855,1350.7022184746495,1334.0894818788545,1324.6126305723885,1315.5578379306264
191,191,1985-10-31,1375.459961,1383.599976,1362.609985,1374.310059,1374.310059,13330000,1367.0239989999989,1366.1959960999989,1349.430795840001,1335.7090657333333,1324.3856816640002,,85.1383403102853,76.77061507281013,1369.7774193081316,1365.1414273098974,1352.5182062073688,1335.1479181188845,1325.401478642668,1316.142437145247
192,192,1985-11-01,1372.130005,1393.579956,1367.780029,1390.25,1390.25,13930000,1373.7699949999992,1368.3369994999991,1352.2091942800012,1336.13946612,1325.525361352,,95.75206612729946,77.9830700069821,1376.6016128720873,1369.7066223444613,1355.4206518837252,1336.5979729052294,1326.4308202515147,1316.8798258303689
193,193,1985-11-04,1388.069946,1398.51001,1377.060059,1389.680054,1389.680054,11580000,1379.7080077999995,1370.8910033999996,1354.6511962400011,1336.6562662533333,1326.6208017840002,,89.27232454055216,79.27233334012485,1380.9610932480584,1373.3381553727409,1358.055990508054,1337.9948697761447,1327.4347763427604,1317.6042062101662
194,194,1985-11-05,1386.810059,1402.52002,1380.280029,1396.670044,1396.670044,13870000,1385.2960205999993,1374.1220092999993,1356.8799999600008,1337.1513329866666,1327.795921904,,93.042375709471,80.91162485923107,1386.1974101653727,1377.5803169413336,1361.0263023151267,1339.5389533083514,1328.5337488452565,1318.390930964294
195,195,1985-11-06,1398.390015,1411.01001,1386.469971,1403.439941,1403.439941,14980000,1390.8700195999993,1377.7499999999993,1359.6707958400011,1337.7619986666666,1328.9412812720002,,91.82233622403385,82.08820693183134,1391.9449204435816,1382.2820667701815,1364.2888899062712,1341.2205582476054,1329.7227360223158,1319.2371897706196
196,196,1985-11-07,1400.109985,1410.109985,1389.910034,1399.540039,1399.540039,14160000,1395.9160155999994,1381.4700072999995,1362.3279980000007,1338.3983984000001,1329.9441611520003,,86.86294439452847,83.3607772269563,1394.4766266290546,1385.419879902876,1367.0005167596346,1342.7552814253,1330.8309471806915,1320.0362230962849
197,197,1985-11-08,1397.939941,1410.439941,1391.060059,1404.359985,1404.359985,11500000,1398.7380125999994,1386.2540037999993,1365.3527978000004,1339.1378645466666,1330.9590410320002,,91.0654034995058,86.40808451601177,1397.7710794193695,1388.86353537508,1369.8743220088938,1344.3764578351606,1331.9980747651255,1320.875265503287
198,198,1985-11-11,1405.72998,1432.569946,1402.410034,1431.880005,1431.880005,17030000,1407.1780027999994,1393.4430052999994,1369.6531982000004,1340.1814648133334,1332.2276806800005,,99.22513292549444,89.76264670373703,1409.1407212795798,1396.6847116705194,1374.6439899312866,1346.679182760551,1333.583502229171,1321.9797902743987
199,199,1985-11-12,1431.079956,1446.099976,1421.099976,1433.599976,1433.599976,19860000,1414.5639891999995,1399.9300048999994,1373.9775976400006,1341.2017317466666,1333.5083203280005,1310.08410281,87.4862367374757,90.6619852505335,1417.2938061863865,1403.3965779122436,1379.1790657827262,1348.966572056326,1335.1710653048985,1323.090438888584
200,200,1985-11-13,1432.680054,1439.790039,1419.380005,1427.75,1427.75,10740000,1419.4260009999994,1405.148010299999,1378.0187988000007,1342.32026528,1334.705919936,1310.7597528350002,81.56706232441539,90.12342227930608,1420.7792041242578,1407.8244728372906,1382.9152914917474,1351.039820160107,1336.6405722048207,1324.1318275563592
201,201,1985-11-14,1425.689941,1443.810059,1420.640015,1439.219971,1439.219971,12710000,1427.3619873999994,1411.6390014999995,1382.4647998000007,1343.5618652133332,1335.9369599760005,1311.516452665,93.08888995970837,90.91847724424841,1426.9261264161719,1413.53274523051,1387.2464206846896,1353.3603504453674,1338.2688166301414,1325.276983212515
202,202,1985-11-15,1435.780029,1450.569946,1425.689941,1435.089966,1435.089966,16310000,1433.507983599999,1416.1229980999994,1386.2708008000006,1344.7303987466667,1336.9786396640002,1312.258052395,85.11825098230963,89.85509572974941,1429.6474062774482,1417.4522399158718,1390.9266934012524,1355.5111298020686,1339.8056602709325,1326.3696497079131
203,203,1985-11-18,1433.26001,1447.25,1422.25,1440.02002,1440.02002,12790000,1435.1359865999993,1421.1569946999994,1389.6824024000002,1345.8557324133333,1338.0212002160001,1313.0695526400002,89.85778076669304,89.91364135236348,1433.1049441849655,1421.5554726584405,1394.7031031396177,1357.7350479651718,1341.3963643936165,1327.5004991635558
204,204,1985-11-19,1444.719971,1452.180054,1430.050049,1438.98999,1438.98999,14000000,1436.2139893999988,1425.3889892999994,1393.20959964,1347.0015982933332,1339.1030400560005,1313.81410281,87.51295713751041,89.36069949516745,1435.0666261233105,1424.7253849023605,1398.1097867442625,1359.8733359134567,1342.9454695619713,1328.6098473310824
205,205,1985-11-20,1440.369995,1451.48999,1429.23999,1439.219971,1439.219971,17360000,1438.507983599999,1428.966992299999,1396.03839848,1348.2326643733334,1340.2431201360005,1314.584052765,87.73068031190577,88.95153390395464,1436.4510744155405,1427.3607641928406,1401.2721086100885,1361.9614052578395,1344.4736362514639,1329.7104455765445
206,206,1985-11-21,1445.300049,1466.060059,1439.790039,1462.27002,1462.27002,20310000,1443.1179933999988,1435.239990399999,1399.75759772,1350.0607975199996,1341.5255205280002,1315.4924530350004,96.82868489426113,89.94810795392792,1445.0573896103604,1433.707901612324,1405.9642556400818,1364.6011056457912,1346.3434201204884,1331.0294463170765
207,207,1985-11-22,1460.780029,1475.569946,1451.609985,1464.329956,1464.329956,15890000,1448.965991399999,1441.236987499999,1403.5771973200006,1351.9179964133332,1342.8280000160005,1316.363703035,91.28817317223556,89.97038492120089,1451.4815784069074,1439.2755478646286,1410.4539248985373,1367.2255490761654,1348.216222277306,1332.3558195477526
208,208,1985-11-25,1462.839966,1467.089966,1449.430054,1456.650024,1456.650024,11070000,1452.2919921999994,1443.7139893999988,1407.2775976800006,1353.6085302666665,1344.0573603680004,1317.1971033,84.15282761123528,88.46315438977497,1453.2043936046048,1442.4345435256048,1414.0074709832654,1369.5788247320554,1349.9373937332218,1333.5925778010087
209,209,1985-11-26,1456.540039,1470.069946,1447.25,1456.77002,1456.77002,20920000,1455.847998199999,1446.0309937999994,1410.97399908,1355.42159668,1345.2652802960006,1318.100653105,83.58944090192219,88.07347480621962,1454.3929357364032,1445.0409937936768,1417.2968978307065,1371.8733298706854,1351.6331497057104,1334.8182239920434
210,210,1985-11-27,1460.439941,1483.829956,1454.01001,1475.689941,1475.689941,23580000,1463.141992199999,1450.824987899999,1415.31519536,1357.5735953733333,1346.5475195520005,1319.0960528850005,93.28492249845536,89.24526082362362,1461.4919374909355,1450.613529649372,1421.788670382191,1374.6053459530362,1353.6023051230804,1336.2199326189882
211,211,1985-11-29,1480.280029,1486.930054,1463.98999,1472.130005,1472.130005,10990000,1465.1139891999994,1454.115991299999,1419.70679692,1359.6646614533333,1347.8371191600004,1319.96710269,87.5786438148041,88.69423620913321,1465.037959993957,1454.5256160767588,1425.6610807374066,1377.1717843490094,1355.483697184619,1337.572271647655
212,212,1985-12-02,1471.329956,1476.26001,1451.26001,1457.910034,1457.910034,10620000,1463.8300047999994,1456.397998099999,1423.76239748,1361.54372884,1348.9779990400004,1320.817252835,73.58694700950889,87.54110581185309,1462.661984662638,1455.1409647900755,1428.141769449914,1379.2964751292984,1357.1095120547045,1338.7696623178274
213,213,1985-12-03,1455.050049,1466.400024,1450.339966,1459.060059,1459.060059,9620000,1464.3120117999995,1458.302001999999,1427.72520024,1363.4277294933333,1350.0859990400004,1321.70245303,73.86780265639878,85.94210800082371,1461.461342775092,1455.8535273736982,1430.5200994153056,1381.3955168101058,1358.7277747046298,1339.9665816877996
214,214,1985-12-04,1463.76001,1488.76001,1457.449951,1484.400024,1484.400024,17420000,1469.8380125999995,1462.8430053999994,1432.3520020000005,1365.7167968666665,1351.3429590000005,1322.72150332,95.73762407109852,86.76457469418249,1469.1075698500617,1461.0437994875708,1434.6647089987437,1384.106161736156,1360.722572312493,1341.4037303675227
215,215,1985-12-05,1490.369995,1504.01001,1477.97998,1482.910034,1482.910034,19850000,1471.2820311999994,1467.212011699999,1436.64560552,1367.9889306533332,1352.6748789200005,1323.720403465,81.50746675003684,86.14225333799561,1473.7083912333746,1465.0194784898306,1438.375887844994,1386.7062636378366,1362.6620558313425,1342.811753289239
216,216,1985-12-06,1476.719971,1488.300049,1464.790039,1477.180054,1477.180054,15140000,1472.2920409999995,1468.7030150999994,1440.7604053199998,1370.0353320266665,1353.9447998240005,1324.71110354,76.24615525508283,84.08400037407777,1474.865612155583,1467.2304922189526,1441.3608237030717,1389.0871528578934,1364.4798018340193,1344.1487513062614
217,217,1985-12-09,1483.939941,1504.130005,1478.099976,1497.02002,1497.02002,21060000,1480.1140381999994,1471.9720214999993,1445.03120612,1372.2685319066666,1355.4102402560004,1325.81700381,93.01023689831759,84.25620674668598,1482.2504147703887,1472.6467699973246,1445.6423003412967,1391.9274914668963,1366.5836148207813,1345.6698584574428
218,218,1985-12-10,1498.849976,1514.910034,1483.939941,1499.199951,1499.199951,25800000,1488.1420165999994,1476.2270141999993,1449.4120020000007,1374.68319824,1356.9531201360005,1326.925503565,83.55482232712403,84.19640621827486,1487.9002601802595,1477.4746210887195,1449.7621196227356,1394.750450928294,1368.6886360299752,1347.197521069807
219,219,1985-12-11,1498.170044,1520.300049,1492.089966,1511.699951,1511.699951,25490000,1493.6020019999994,1481.7200072999995,1454.0131982800006,1377.2615983066669,1358.7259199360005,1328.053453395,91.47830534041394,84.98529266212401,1495.8334904535066,1483.6974083453165,1454.5265681902176,1397.8280693512336,1370.9586569025155,1348.834361168615
220,220,1985-12-12,1512.040039,1523.51001,1496.790039,1511.23999,1511.23999,23580000,1499.2679931999994,1485.2750121999993,1458.3252002400006,1379.8427978533332,1360.4081601680004,1329.2045031999996,88.07230427103654,84.46403083938215,1500.9689903023377,1488.7051504643493,1458.8891390986623,1400.8125935788328,1373.1853447294598,1350.4503375748975
221,221,1985-12-13,1515.47998,1546.439941,1502.75,1535.209961,1535.209961,22730000,1510.8739745999994,1491.5830077999995,1463.7519971200006,1382.679331053333,1362.3027197360002,1330.4605029549996,90.95741578619473,84.80190803652121,1512.3826472015585,1497.1605705617403,1464.7599715526114,1404.3493664057055,1375.7571640353415,1352.2887417880827
222,222,1985-12-16,1538.300049,1570.869995,1528.900024,1553.099976,1553.099976,22700000,1522.0899657999994,1501.1020019999994,1469.7015967600007,1385.6394645199994,1364.2893593840006,1331.72920291,88.04331880108055,86.24754521567837,1525.9550901343725,1507.3313715505149,1471.5553565101031,1408.2638561318713,1378.5721293046215,1354.2868635215343
223,223,1985-12-17,1556.880005,1568.810059,1536.349976,1544.5,1544.5,20390000,1531.1499755999994,1509.6459960999994,1474.2063965600007,1388.4310644533332,1366.2663193440005,1333.004052765,81.3810675216738,86.99887170220586,1532.1367267562482,1514.0893039958758,1477.1664829324036,1411.8490178126115,1381.2059050299454,1356.179531546196
224,224,1985-12-18,1543.119995,1560.439941,1528.439941,1542.430054,1542.430054,20280000,1537.295996199999,1515.4489990999994,1478.5595996800007,1391.209998373333,1368.207919936,1334.2569531549996,79.91955094543695,85.41706438963972,1535.5678358374994,1519.2421676329889,1482.1867576299105,1415.2853608701746,1383.7650185056605,1358.032770575587
225,225,1985-12-19,1540.369995,1552.97998,1532.0,1543.920044,1543.920044,16160000,1543.832006999999,1521.5500000999994,1483.2064014400007,1394.0730664133332,1369.963440448,1335.5747033999996,79.44006709919856,85.21032442455589,1538.3519052249994,1523.7290542451724,1486.9354719660712,1418.670484110433,1386.3071617674757,1359.8823951867753
226,226,1985-12-20,1548.73999,1564.560059,1535.670044,1543.0,1543.0,23510000,1545.3900147999989,1528.1319946999995,1487.3576026000005,1396.9568001333332,1371.742959976,1336.9320532549996,77.45510748483689,85.3312196475313,1539.9012701499994,1527.2328625642322,1491.248127968681,1421.942313475948,1388.7943496759287,1361.7044609063098
227,227,1985-12-23,1539.219971,1547.819946,1516.630005,1528.780029,1528.780029,15970000,1540.526025399999,1531.3079955999995,1491.1052051200006,1399.6628011066666,1373.388959976,1338.2276532299998,65.95213743537201,82.62540970123675,1536.1941897666666,1527.514165552553,1494.1351972787827,1424.7538323055285,1391.0163445858343,1363.3669043699288
228,228,1985-12-24,1526.380005,1532.449951,1508.829956,1519.150024,1519.150024,9740000,1535.456030199999,1533.3030028999995,1494.2704052800007,1402.1089355466665,1374.9516796960004,1339.4806531049996,58.16213145777915,80.08614061430225,1530.512801177778,1525.9934125429984,1496.0594147188767,1427.2379426132775,1393.0502125130436,1364.9169851622678
229,229,1985-12-26,1520.76001,1532.569946,1514.680054,1526.48999,1526.48999,6770000,1532.268017399999,1534.7820067999994,1497.7704052800007,1404.6052018133332,1376.505919928,1340.7543530549995,63.17929617357017,77.25623969761787,1529.1718641185187,1526.0836993533621,1498.4002282020401,1429.8498385971384,1395.1683042191858,1366.524676752693
230,230,1985-12-27,1530.160034,1548.849976,1527.290039,1543.0,1543.0,9910000,1532.0840085999994,1537.9580077999995,1501.9216064400007,1407.3992024666666,1378.1662402400002,1342.1608532999996,76.87713573851374,76.13672284436561,1533.7812427456793,1529.1593903800235,1501.8309798788061,1432.82747442353,1397.514839072849,1368.280650118338
231,231,1985-12-30,1546.099976,1557.339966,1534.97998,1550.459961,1550.459961,11450000,1533.576000799999,1539.483007799999,1505.4492040800005,1410.4794693999993,1379.8727998079999,1343.6129028599996,83.06643234940233,75.34762450068636,1539.3408154971194,1533.0322214018374,1505.5716707342826,1435.9230661755425,1399.9425394208993,1370.093379579847
232,232,1985-12-31,1552.290039,1562.839966,1537.5,1546.670044,1546.670044,13630000,1537.1540037999994,1538.840014599999,1508.7428076000006,1413.6032031199998,1381.57408008,1345.1095031999996,79.92205660217668,74.53549828079598,1541.7838916647463,1535.5118255105942,1508.733084062415,1438.8374603288178,1402.2715474300915,1371.850361315371
233,233,1986-01-02,1546.219971,1551.949951,1523.73999,1537.72998,1537.72998,10660000,1540.869994999999,1538.1630125999989,1511.9860058400006,1416.6705354666665,1383.2647998,1346.5498028799993,70.78116545255443,73.47550807388404,1540.4325877764975,1535.9151263268498,1510.9636145191525,1441.4398950570069,1404.4216812804075,1373.5009047848696
234,234,1986-01-03,1540.02002,1557.109985,1534.97998,1549.199951,1549.199951,10460000,1545.4119871999994,1538.8400022999988,1515.6832030800006,1419.8713346133334,1384.9827997999994,1347.9403528049993,79.5719711648448,73.44075009582481,1543.355042184332,1538.3305489946952,1513.9048711715257,1444.275686002875,1406.7197490537344,1375.249154000941
235,235,1986-01-06,1550.0,1557.0,1537.040039,1547.589966,1547.589966,11000000,1546.3299803999994,1539.2069944999987,1518.5592040800007,1423.19706704,1386.736239256,1349.3521026849996,78.05426220199412,73.3021696061044,1544.7666834562217,1540.014079359296,1516.4960323121775,1446.9944828449047,1408.9557842433578,1376.9639879511803
236,236,1986-01-07,1552.060059,1573.73999,1544.5,1565.709961,1565.709961,15170000,1549.379980399999,1541.4779905999985,1522.302402320001,1426.7345328666665,1388.6866386719998,1350.8395526349996,91.60390231645091,74.7170490892658,1551.7477759708145,1544.6860578394242,1520.2817191343177,1450.1185743753022,1411.4439457791775,1378.842057334751
237,237,1986-01-08,1570.98999,1578.099976,1516.630005,1526.609985,1526.609985,20630000,1545.3679685999994,1541.2609861999986,1525.0504003600006,1429.66546548,1390.2363984319995,1352.1353528049995,45.31651246731165,72.65348659245977,1543.3685123138766,1541.3994991413467,1520.7685088162937,1452.1315062338467,1413.2719781477622,1380.3123849732115
238,238,1986-01-09,1516.060059,1530.849976,1495.640015,1518.22998,1518.22998,21010000,1541.4679685999995,1541.1689817999984,1527.4171972000006,1432.602666,1391.6806386639996,1353.4268029999996,30.391827648898158,69.87645621157165,1534.9890015425844,1537.1868592974656,1520.573237368886,1453.8709397540088,1414.9379781771627,1381.6846993515876
239,239,1986-01-10,1520.76001,1530.959961,1500.569946,1513.530029,1513.530029,12520000,1534.3339841999993,1539.8729856999985,1528.5823974000007,1435.2322656,1393.0800790879996,1354.6958532899996,21.695394689793826,65.72806606319399,1527.8360106950565,1532.8856174251987,1520.0314521097412,1455.440915786798,1416.502931364827,1382.9965931789345
240,240,1986-01-13,1511.930054,1526.829956,1502.290039,1520.530029,1520.530029,13130000,1528.921996799999,1537.6259885999984,1530.087197200001,1437.8910660533334,1394.5606396319995,1355.9739532649996,30.18436305105705,61.05878879444835,1525.400683463371,1530.6391468024353,1520.0698041782227,1457.1537871871453,1418.1541551368139,1384.3650850776519
241,241,1986-01-14,1526.380005,1530.619995,1508.030029,1519.040039,1519.040039,11790000,1519.5880123999993,1534.4839963999984,1531.761596600001,1440.6509325866666,1395.9298398239996,1357.2656036549995,28.377437626971503,55.58988932220526,1523.2804686422473,1528.5302181110833,1519.9905914722056,1458.7823727611676,1419.755518372738,1385.7051343704113
242,242,1986-01-15,1519.839966,1535.319946,1512.959961,1527.290039,1527.290039,11290000,1519.7240231999988,1532.5459958999984,1532.9723973600005,1443.40426592,1397.284400368,1358.5681537049995,38.38229319560315,51.435912981547915,1524.6169920948316,1528.3047309999774,1520.5520874358822,1460.5852060832424,1421.4624155255515,1387.1139393916017
243,243,1986-01-16,1531.079956,1547.709961,1517.089966,1541.630005,1541.630005,16920000,1524.4040281999987,1532.9359983999984,1534.6695995200007,1446.24426592,1398.8100800559998,1359.9125537299994,55.772510006401795,49.935047436932656,1530.2879963965545,1530.7275080908905,1522.1734657100449,1462.717963949473,1423.3698375807019,1388.6514126812374
244,244,1986-01-17,1541.170044,1552.52002,1519.719971,1536.699951,1536.699951,17010000,1529.0380125999989,1531.6859983999982,1535.6695995200007,1448.85426592,1400.2273593519994,1361.2676532149992,49.79378537421343,46.957228857869524,1532.4253145977032,1531.8134068016375,1523.2908876554266,1464.6648583455396,1425.1687282698972,1390.1245324655035
245,245,1986-01-20,1530.849976,1536.01001,1516.859985,1529.130005,1529.130005,8140000,1530.7580077999987,1529.8400022999986,1536.3852001200007,1451.4603987333335,1401.5992792719994,1362.6230029449996,40.61363793271746,43.21316643094185,1531.3268780651356,1531.3255155649758,1523.740050528086,1466.3613095732885,1426.818907265613,1391.5076714956977
246,246,1986-01-21,1530.390015,1535.890015,1502.869995,1514.449951,1514.449951,13570000,1529.8399901999994,1524.7140012999982,1535.5547997200006,1453.8782649466666,1402.9003984079993,1363.9000024549991,22.810993083055305,36.33387550760229,1525.7012357100907,1528.2572310986166,1523.0254274874642,1467.6268001371493,1428.2098762137784,1392.730977759422
247,247,1986-01-22,1513.420044,1525.569946,1494.839966,1502.290039,1502.290039,12970000,1524.8399901999994,1522.2820066999982,1533.5224022400007,1456.1922656,1404.1275185279997,1365.1465527499988,8.94796073168857,32.697020334039976,1517.8975034733935,1523.5359234443224,1521.4303976038132,1468.5389906335406,1429.3857518135596,1393.8211176722634
248,248,1986-01-23,1500.339966,1519.390015,1491.73999,1511.23999,1511.23999,14150000,1518.761987199999,1521.5830076999978,1532.1920018400006,1458.6838655333331,1405.3885585679996,1366.4334527749988,22.57990176144773,31.915827745294948,1515.678332315596,1521.3002991817184,1520.6465200958276,1469.662701143184,1430.6850254355668,1394.9894646605994
249,249,1986-01-24,1517.430054,1537.390015,1507.680054,1529.930054,1529.930054,13790000,1517.4080077999988,1523.2230101999978,1531.6920018400006,1461.4097330533332,1406.7713593519995,1367.7834033399988,44.221943250430726,34.168482601358626,1520.4289062103976,1522.869345512315,1521.3606380884564,1471.2486841131006,1432.2603433492886,1396.3321570918372
250,250,1986-01-27,1536.579956,1548.170044,1524.430054,1537.609985,1537.609985,11430000,1519.1040037999994,1524.9310057999985,1531.4395994800007,1464.2215999066666,1408.3213593519995,1369.1530035599988,53.11487081528714,36.46153337778164,1526.1559324735986,1525.549461782803,1522.6105878508831,1472.9950341364395,1433.9325598834266,1397.7379066232618
251,251,1986-01-28,1540.369995,1561.349976,1530.5,1556.420044,1556.420044,16080000,1527.4980223999987,1528.6690062999985,1531.9764012400005,1467.26626788,1410.0039198959994,1370.6067035099989,74.89585975616066,41.11337559070054,1536.2439696490655,1531.1622949132025,1525.2113152469692,1475.1904291328492,1435.8768056630547,1399.316833363329
252,252,1986-01-29,1558.140015,1578.099976,1548.050049,1558.939941,1558.939941,18090000,1538.828002799999,1531.8339964999984,1533.1827977200005,1470.1862678799994,1411.6958398159995,1372.067503069999,77.81375856174884,45.05652212731512,1543.8092934327105,1536.2127760198928,1527.8058249202793,1477.394363655669,1437.8301887636414,1400.905122991555
253,253,1986-01-30,1558.369995,1572.589966,1545.76001,1552.180054,1552.180054,13370000,1547.016015599999,1532.8890013999985,1534.5039989200006,1472.8189355333332,1413.2683202879996,1373.4806530949988,69.98619013208264,46.4778901398832,1546.5995469551403,1539.1159174708212,1529.6807656187189,1479.3624081384146,1439.6452659896152,1402.4103461856687
254,254,1986-01-31,1551.26001,1582.910034,1548.170044,1570.98999,1570.98999,17840000,1555.228002799999,1536.3180052999985,1536.2839989200006,1475.7546679466666,1415.011839815999,1374.9740527499994,86.9254817953143,50.191059781993296,1554.7296946367605,1544.911203385217,1532.8583982634336,1481.7736602926666,1441.7301028786692,1404.0877555768561
255,255,1986-02-03,1570.530029,1600.109985,1564.329956,1594.27002,1594.27002,16320000,1566.560009799999,1542.8320067999987,1538.3347997200005,1478.7649348799994,1416.9908798559995,1376.6197528249988,94.611086768067,55.59080466552824,1567.9098030911734,1553.8855336788138,1537.5823691662467,1484.7340908112808,1444.1513714044047,1405.9801164168873
256,256,1986-02-04,1596.670044,1611.469971,1575.459961,1593.22998,1593.22998,21880000,1573.9219969999988,1550.7100096999984,1540.0456004800005,1481.75080076,1419.1354394239997,1378.253102429999,84.76572797585266,61.78627815480797,1576.3498620607825,1561.0390693735749,1541.8629546149966,1487.5892457899313,1446.5176985249695,1407.8432991391073
257,257,1986-02-05,1590.140015,1601.829956,1576.26001,1593.119995,1593.119995,16260000,1580.7580077999985,1559.7930052999984,1541.9035985200005,1484.7412011466665,1421.2800790719996,1379.885902109999,84.67386710768794,69.35886879240789,1581.9399063738556,1566.871964942016,1545.8058038753818,1490.3663707691433,1448.8447191039386,1409.6868483516535
258,258,1986-02-06,1595.76001,1616.51001,1587.5,1600.689941,1600.689941,18580000,1590.4599851999985,1568.7380003999986,1544.4219969600006,1487.89520016,1423.4467187199994,1381.4958020099994,87.32061676354635,75.83294029261776,1588.1899179159036,1573.0206878616489,1550.0276605772754,1493.2696226173239,1451.2549607213364,1411.5873766367115
259,259,1986-02-07,1590.140015,1622.819946,1576.829956,1613.420044,1613.420044,18470000,1598.9459959999986,1577.0869993999984,1546.9908006800006,1491.2160009466666,1425.7877587599994,1383.1704522799994,92.82887919187272,80.69363388676196,1596.5999599439358,1580.3660253413495,1554.903997763639,1496.431475811605,1453.8290096622675,1413.5956618841074
260,260,1986-02-10,1614.449951,1633.140015,1605.160034,1626.380005,1626.380005,15150000,1605.3679929999985,1585.9640013999986,1550.1424022400006,1494.672267226667,1428.2844784879992,1384.8784521599994,95.21922998245584,84.90406980347885,1606.5266416292907,1588.732203461104,1560.4021521664358,1499.8511739481414,1456.5679143501682,1415.7129190295398
261,261,1986-02-11,1624.890015,1637.5,1613.300049,1622.819946,1622.819946,15710000,1611.2859861999982,1592.6039915999984,1552.4268016400006,1498.1453336266668,1430.7446376639996,1386.6166516199994,89.92861347910177,86.40734517577296,1611.957743086194,1594.9299748318124,1565.203520922864,1503.087194265296,1459.206835487467,1417.7736854670568
