Date,Open,High,Low,Close,Adj Close,Volume,sma5,sma10,sma25,sma75,sma125,sma200
1999-09-13,11027.40039,11042.36035,10982.2002,11030.33008,11030.33008,67130000,11041.72598,10981.15801,11005.70762,10896.80266,10727.99144,10189.20009
1999-09-14,11028.74023,11028.74023,10886.26953,10910.33008,10910.33008,74200000,11016.96602,10980.77803,11013.81281,10902.71466,10736.2388,10197.18034
1999-09-15,10910.40039,11013.86035,10798.57031,10801.41992,10801.41992,78970000,10969.98203,10977.99199,11019.66359,10905.93706,10742.6692,10204.52204
1999-09-16,10795.76953,10799.25,10626.65039,10737.45996,10737.45996,77200000,10901.59395,10957.95,11017.65,10907.81973,10749.34048,10212.62659
1999-09-17,10745.37988,10860.94043,10745.05957,10803.62988,10803.62988,102600000,10856.63398,10953.99199,11018.21961,10910.8296,10756.64544,10220.97704
1999-09-20,10801.87012,10845.74023,10780.83984,10823.90039,10823.90039,57670000,10815.34805,10928.53701,11012.22961,10912.96573,10765.862,10229.77384
1999-09-21,10822.9502,10822.9502,10551.92969,10598.46973,10598.46973,82630000,10752.97598,10884.971,10994.2968,10910.28079,10773.31504,10238.36779
1999-09-22,10599.41992,10606.07031,10493.99023,10524.07031,10524.07031,95220000,10697.50606,10833.74404,10970.57641,10905.14333,10778.81648,10245.90744
1999-09-23,10524.07031,10572.50977,10302.12988,10318.58984,10318.58984,99500000,10613.73203,10757.66299,10943.6648,10899.18267,10782.78728,10252.14804
1999-09-24,10311.94043,10336.32031,10187.2002,10279.33008,10279.33008,94080000,10508.87207,10682.75303,10916.28441,10893.7032,10784.96768,10258.40479
1999-09-27,10279.33008,10402.49023,10279.33008,10303.38965,10303.38965,79050000,10404.76992,10610.05898,10884.39559,10889.4648,10788.08872,10264.87579
1999-09-28,10300.50977,10310.04004,10081.12988,10275.53027,10275.53027,93520000,10340.18203,10546.579,10843.42641,10886.59841,10792.00368,10272.04554
1999-09-29,10274.26953,10334.74023,10210.94043,10213.48047,10213.48047,88810000,10278.06406,10487.78506,10800.63363,10881.93375,10795.05145,10279.00414
1999-09-30,10214.11035,10402.80957,10212.83984,10336.9502,10336.9502,108360000,10281.73613,10447.73408,10761.07004,10878.49322,10797.68841,10287.21089
1999-10-01,10335.69043,10335.69043,10184.03027,10273,10273,109890000,10280.47012,10394.67109,10724.05203,10871.66721,10800.16448,10294.45939
1999-10-04,10274.58008,10417.69043,10274.26953,10401.23047,10401.23047,99080000,10300.03828,10352.4041,10696.49445,10865.79522,10802.69185,10302.51255
1999-10-05,10401.23047,10509.19043,10277.11035,10400.58984,10400.58984,118510000,10325.0502,10332.61611,10675.95285,10859.72896,10804.31497,10310.1364
1999-10-06,10399.76953,10588.33984,10399.4502,10588.33984,10588.33984,100930000,10400.02207,10339.04307,10666.31523,10856.69375,10807.63097,10318.55995
1999-10-07,10588.33984,10604.49023,10508.24023,10537.04981,10537.04981,87860000,10440.04199,10360.88906,10650.28203,10854.23268,10809.21129,10326.30095
1999-10-08,10534.51953,10655.78027,10506.33984,10649.75977,10649.75977,96890000,10515.39395,10397.93203,10642.54402,10854.00467,10811.24929,10334.32745
1999-10-11,10649.75977,10719.09961,10634.87988,10648.17969,10648.17969,71710000,10564.78379,10432.41104,10625.3332,10855.516,10813.14145,10341.55819
1999-10-12,10648.80957,10648.80957,10417.05957,10417.05957,10417.05957,77470000,10568.07773,10446.56397,10600.65039,10853.70934,10812.77616,10347.55354
1999-10-13,10412.30957,10443.01953,10226.45996,10232.16016,10232.16016,92230000,10496.8418,10448.43193,10568.4832,10848.06947,10810.68233,10352.58059
1999-10-14,10230.88965,10342.96973,10133.69043,10286.61035,10286.61035,10030000,10446.75391,10443.39795,10536.7716,10841.01961,10809.45097,10357.40874
1999-10-15,10286.61035,10286.61035,9998.179688,10019.70996,10019.70996,114640000,10320.74395,10418.06895,10496.42281,10828.33841,10806.02025,10361.13409
1999-10-18,10018.4502,10127.99023,9976.019531,10116.28027,10116.28027,91680000,10214.36406,10389.57393,10459.86082,10815.66988,10802.29913,10365.80834
1999-10-19,10117.54004,10335.37012,10117.54004,10204.92969,10204.92969,99720000,10171.93809,10370.00791,10431.6448,10803.21241,10798.12113,10370.91165
1999-10-20,10203.30957,10392.36035,10203.30957,10392.36035,10392.36035,111750000,10203.97813,10350.40996,10415.28242,10793.30895,10795.74266,10376.3175
1999-10-21,10390.70996,10390.70996,10177.37988,10297.69043,10297.69043,188050000,10206.19414,10326.47402,10397.69164,10781.44668,10792.37546,10380.0811
1999-10-22,10298.95996,10520.90039,10298.95996,10470.25,10470.25,127480000,10296.30215,10308.52305,10384.35645,10772.69148,10789.48378,10384.74355
1999-10-25,10468.98047,10469.29981,10315.11035,10349.92969,10349.92969,99380000,10343.03203,10278.69805,10365.39762,10761.44121,10785.51962,10388.2766
1999-10-26,10350.87988,10408.19043,10300.86035,10302.12988,10302.12988,116660000,10362.47207,10267.20508,10353.54402,10749.45654,10780.90962,10391.6878
1999-10-27,10302.75977,10420.54004,10273.9502,10394.88965,10394.88965,108010000,10362.97793,10283.47803,10348.3768,10739.0548,10777.75641,10396.28885
1999-10-28,10397.66992,10637.73047,10397.66992,10622.53027,10622.53027,144440000,10427.9459,10317.07002,10360.53441,10732.04721,10774.61913,10402.6537
1999-10-29,10629.17969,10790.01953,10628.87012,10729.86035,10729.86035,136620000,10479.86797,10388.08506,10378.55563,10725.95988,10773.36913,10410.69835
1999-11-01,10730.78027,10745.76953,10648.50977,10648.50977,10648.50977,150060000,10539.58398,10441.30801,10392.36043,10718.47548,10770.91393,10417.23815
1999-11-02,10653.70996,10751.87988,10572.66992,10581.83984,10581.83984,143460000,10595.52598,10478.99902,10404.61281,10710.39762,10767.99409,10423.37125
1999-11-03,10582.54004,10650.34961,10563.19043,10609.05957,10609.05957,153890000,10638.35996,10500.66895,10420.43598,10705.23668,10764.61384,10429.737
1999-11-04,10612.41992,10711.82031,10602.94043,10639.63965,10639.63965,195700000,10641.78184,10534.86387,10432.54355,10700.3948,10761.67296,10436.6148
1999-11-05,10639.9502,10842.71973,10638.41992,10704.48047,10704.48047,171660000,10636.70586,10558.28691,10449.80277,10696.86495,10759.0996,10444.53385
1999-11-08,10668.41992,10776.04981,10650.34961,10718.84961,10718.84961,213120000,10650.77383,10595.17891,10462.50754,10694.30348,10756.84744,10452.1115
1999-11-09,10715.09961,10765.65039,10585.20996,10617.32031,10617.32031,168950000,10657.86992,10626.69795,10471.17676,10691.02561,10752.92848,10458.5752
1999-11-10,10611.94043,10654.62988,10536.26953,10597.74023,10597.74023,148240000,10655.60605,10646.98301,10471.55277,10685.94161,10750.40384,10465.56275
1999-11-11,10603.25,10643.92969,10543.91992,10595.29981,10595.29981,130060000,10646.73809,10644.25996,10473.88277,10680.91801,10748.33848,10472.1326
1999-11-12,10593.50977,10771.75977,10542.38965,10769.32031,10769.32031,158320000,10659.70605,10648.20596,10478.6652,10680.62508,10747.79744,10479.18505
1999-11-15,10764.73047,10798.37012,10712.12988,10760.75,10760.75,130860000,10668.08613,10659.42998,10483.16801,10682.03307,10746.78432,10486.2603
1999-11-16,10762.88965,10937.83008,10757.38965,10932.33008,10932.33008,162770000,10731.08809,10694.479,10503.77883,10685.85134,10747.30904,10494.55135
1999-11-17,10929,10937.53027,10879.11035,10883.08984,10883.08984,157130000,10788.15801,10721.88203,10529.81602,10688.59508,10747.73952,10502.13275
1999-11-18,10887.66992,11054.34961,10886.15039,11035.7002,11035.7002,165080000,10876.23809,10761.48809,10559.77961,10693.40749,10750.78776,10510.78875
1999-11-19,11033.25,11036.62012,10976.05957,11003.88965,11003.88965,157690000,10923.15195,10791.429,10599.1468,10696.20841,10754.57016,10519.287
1999-11-22,11008.78027,11112.76953,10978.2002,11089.51953,11089.51953,181940000,10988.90586,10828.496,10638.07637,10701.21493,10757.66903,10528.27904
1999-11-23,11090.29004,11101.75977,10976.37012,10995.62988,10995.62988,159840000,11001.56582,10866.32695,10669.70438,10705.054,10761.89863,10537.59204
1999-11-24,11000.21973,11044.25977,10949.15039,11008.16992,11008.16992,132160000,11026.58184,10907.36992,10694.33676,10709.76092,10765.48607,10546.74634
1999-11-26,11007.25977,11055.58008,10984.00977,10988.91016,10988.91016,64240000,11017.22383,10946.73096,10721.98555,10712.4424,10768.62727,10554.87359
1999-11-29,10985.73047,10987.37988,10886.15039,10947.91992,10947.91992,148330000,11006.02988,10964.59092,10741.09234,10714.55613,10771.58752,10563.23875
1999-11-30,10945.49023,11045.48047,10873.61035,10877.80957,10877.80957,157390000,10963.68789,10976.29687,10762.20754,10713.27826,10773.30047,10571.14264
1999-12-01,10876.46973,11000.83008,10859.65039,10998.38965,10998.38965,145820000,10964.23984,10982.90283,10790.05793,10712.63292,10774.88887,10580.15724
1999-12-02,10995.01953,11070.71973,10988.59961,11039.05957,11039.05957,132560000,10970.41777,10998.4998,10815.82473,10711.59264,10775.9263,10588.85939
1999-12-03,11046.09961,11341.23047,11045.79004,11286.17969,11286.17969,167790000,11029.87168,11023.54775,10842.3707,10715.52331,10780.09063,10598.59054
1999-12-06,11286.79004,11297.79981,11193.50977,11225.00977,11225.00977,134760000,11085.28965,11045.65977,10862.17668,10719.00557,10784.36838,10606.95219
1999-12-07,11221.65039,11253.4502,11106.65039,11106.65039,11106.65039,169040000,11131.05781,11047.37285,10880.5023,10719.08611,10788.25143,10614.76334
1999-12-08,11107.25977,11171.79004,11068.12012,11068.12012,11068.12012,148810000,11145.00391,11054.62188,10899.95352,10715.99758,10792.87231,10623.10559
1999-12-09,11073.62012,11204.20996,11054.66016,11134.79004,11134.79004,177980000,11164.15,11067.28389,10920.98273,10714.01745,10797.44399,10631.94784
1999-12-10,11137.84961,11274.54981,11118.26953,11224.7002,11224.7002,170110000,11151.8541,11090.86289,10944.38516,10712.66625,10802.48167,10641.53844
1999-12-13,11217.45996,11250.38965,11162.30957,11192.58984,11192.58984,149860000,11145.37012,11115.32988,10963.90953,10712.58811,10805.74279,10650.87749
1999-12-14,11195.33984,11235.70996,11143.04981,11160.16992,11160.16992,200620000,11156.07402,11143.56592,10981.56234,10713.52145,10808.29111,10660.19029
1999-12-15,11158.78027,11282.2002,11130.50977,11225.32031,11225.32031,234240000,11187.51406,11166.25898,11005.88234,10717.67065,10811.2492,10669.93749
1999-12-16,11224.40039,11244.88965,11124.38965,11244.88965,11244.88965,190760000,11209.53398,11186.84199,11031.76832,10723.21211,10814.68047,10678.82494
1999-12-17,11257.42969,11383.74023,11257.42969,11257.42969,11257.42969,274050000,11216.07988,11183.96699,11058.25352,10727.47277,10818.96687,10686.43168
1999-12-20,11254.5,11310.03027,11110.92969,11144.26953,11144.26953,131240000,11206.41582,11175.89297,11073.25148,10731.4869,10822.78614,10693.51498
1999-12-21,11142.42969,11237.84961,11098.00977,11200.54004,11200.54004,141380000,11214.48984,11185.28193,11090.84309,10733.11477,10828.11182,10701.04888
1999-12-22,11199.4502,11260.17969,11181.88965,11203.59961,11203.59961,115110000,11210.1457,11198.82988,11101.69387,10735.37436,10833.32014,10708.20268
1999-12-23,11202.07031,11443.07031,11202.07031,11405.75977,11405.75977,97860000,11242.31973,11225.92686,11122.60066,10740.29996,10839.32502,10715.74428
1999-12-27,11410.65039,11475.17969,11380.59961,11391.08008,11391.08008,111500000,11269.0498,11242.56484,11136.81586,10744.45569,10843.93086,10723.31793
1999-12-28,11389.24023,11517.38965,11382.20996,11476.70996,11476.70996,91560000,11335.53789,11270.97686,11155.72867,10750.43276,10847.97814,10730.90763
1999-12-29,11472.87988,11543.08008,11425.63965,11484.66016,11484.66016,69880000,11392.36191,11303.42588,11171.5343,10756.49049,10851.32406,10738.67858
1999-12-30,11484.36035,11568.76953,11446.74023,11452.86035,11452.86035,67600000,11442.21406,11326.17988,11189.82352,10763.72423,10853.83302,10746.54584
1999-12-31,11453.48047,11542.41016,11442.82031,11497.12012,11497.12012,43620000,11460.48613,11351.40293,11209.38152,10773.00023,10856.72902,10754.04334
2000-01-03,11501.84961,11522.00977,11305.69043,11357.50977,11357.50977,169750000,11453.77207,11361.41094,11224.12551,10781.26757,10858.09022,10761.31313
2000-01-04,11349.75,11350.05957,10986.4502,10997.92969,10997.92969,178420000,11358.01602,11346.77695,11226.1259,10783.85823,10857.05854,10766.85023
2000-01-05,10989.37012,11215.09961,10938.66992,11122.65039,11122.65039,203190000,11285.61406,11338.98799,11235.91953,10787.84156,10856.49014,10774.10434
2000-01-06,11113.37012,11313.4502,11098.4502,11253.25977,11253.25977,176550000,11245.69395,11343.954,11246.11434,10796.5721,10856.90838,10782.03644
2000-01-07,11247.05957,11528.13965,11239.91992,11522.55957,11522.55957,184900000,11250.78184,11355.63398,11265.45434,10809.88529,10859.6887,10790.46729
2000-01-10,11532.48047,11638.28027,11532.48047,11572.2002,11572.2002,168180000,11293.71992,11373.746,11276.89516,10826.60009,10863.0815,10799.21709
2000-01-11,11568.46973,11663.09961,11502.7002,11511.08008,11511.08008,177300000,11396.35,11377.18301,11288.33797,10843.02342,10865.67886,10806.73858
2000-01-12,11506.73047,11612.53027,11505.17969,11551.09961,11551.09961,194060000,11482.03984,11383.82695,11306.11594,10859.65956,10868.40894,10814.92778
2000-01-13,11558.24023,11656.58008,11524.11035,11582.42969,11582.42969,174910000,11547.87383,11396.78389,11326.68832,10877.08488,10871.56694,10823.90913
2000-01-14,11619.34961,11750.28027,11612.53027,11722.98047,11722.98047,266830000,11587.95801,11419.36992,11350.21594,10897.21155,10877.38174,10833.36148
2000-01-18,11719.19043,11720.12012,11546.4502,11560.71973,11560.71973,200220000,11585.66191,11439.69092,11363.65672,10913.52848,10881.84526,10841.12843
2000-01-19,11535.24023,11574.67969,11456.00977,11489.36035,11489.36035,193090000,11581.31797,11488.83398,11375.52754,10929.74661,10886.00638,10848.75778
2000-01-20,11490.29004,11558.7002,11274.98047,11351.29981,11351.29981,191230000,11541.35801,11511.69893,11383.17273,10942.41421,10889.5291,10855.08773
2000-01-21,11356.25977,11387.59961,11232.48047,11251.70996,11251.70996,205840000,11475.21406,11511.54395,11384.22832,10953.76247,10892.6375,10860.35778
2000-01-24,11251.94043,11366.5,10917.26953,11008.16992,11008.16992,202740000,11332.25195,11460.10498,11374.75953,10959.36021,10892.87054,10864.52943
2000-01-25,11010.95996,11079.51953,10883.4502,11029.88965,11029.88965,209230000,11226.08594,11405.87393,11365.65793,10965.93141,10893.33309,10867.98133
2000-01-26,11025.84961,11131.03027,11002.58008,11032.99023,11032.99023,188840000,11134.81191,11358.06494,11361.20676,10971.04115,10895.2667,10871.17124
2000-01-27,11035.54981,11164.13965,10915.40039,11028.01953,11028.01953,194280000,11070.15586,11305.75693,11354.30594,10976.10568,10898.24965,10874.25303
2000-01-28,11024.91992,11024.91992,10735.76953,10738.87012,10738.87012,183090000,10967.58789,11221.40098,11335.71676,10980.39648,10898.99293,10875.63378
2000-01-31,10735.76953,10956.66992,10701.63965,10940.53027,10940.53027,191880000,10954.05996,11143.15596,11317.10758,10989.84142,10901.0987,10877.86699
2000-02-01,10937.74023,11073.32031,10907.95996,11041.04981,11041.04981,183110000,10956.29199,11091.18896,11303.10637,10999.90061,10904.02894,10880.86959
2000-02-02,11037.63965,11118.92969,10987.07031,11003.2002,11003.2002,164170000,10950.33398,11042.57295,11284.16598,11013.01382,10905.70398,10883.64284
2000-02-03,11010.48047,11079.51953,10842.25977,11013.44043,11013.44043,178630000,10947.41816,11008.78701,11265.31719,11024.97595,10908.09926,10885.80294
2000-02-04,11014.37012,11089.4502,10943.01953,10963.79981,10963.79981,166590000,10992.4041,10979.996,11245.75477,11035.09422,10910.14805,10886.98604
2000-02-07,10965.96973,10970.94043,10846.21973,10905.79004,10905.79004,145660000,10985.45605,10969.75801,11222.10156,11041.93995,10912.15317,10888.06664
2000-02-08,10904.25977,11023.05957,10904.25977,10957.59961,10957.59961,168890000,10968.76602,10962.529,11206.10516,11050.73874,10913.51157,10889.26169
2000-02-09,10948.82031,10948.82031,10698.84961,10699.16016,10699.16016,168550000,10907.95801,10929.146,11194.15438,11053.79087,10912.78973,10888.59894
2000-02-10,10697.91992,10738.25,10606.40039,10643.62988,10643.62988,156390000,10833.9959,10890.70703,11174.99355,11057.70688,10910.14957,10887.58984
2000-02-11,10638.63965,10638.63965,10356.95996,10425.20996,10425.20996,193540000,10726.27793,10859.34102,11141.87156,11059.34794,10905.17693,10885.32399
2000-02-14,10431.65039,10549,10430.79981,10519.83984,10519.83984,167240000,10649.08789,10817.27197,11101.76277,11061.01395,10900.39901,10883.97799
2000-02-15,10520.15039,10763.07031,10494.48047,10718.08984,10718.08984,183320000,10601.18594,10784.97598,11067.59836,11062.28807,10898.21269,10882.49499
2000-02-16,10711.82031,10741.66992,10561.41016,10561.41016,10561.41016,163280000,10573.63594,10740.79697,11029.61156,11060.04207,10894.99325,10880.87148
2000-02-17,10565.75977,10671.86035,10454.61035,10514.57031,10514.57031,195830000,10547.82402,10690.90996,10988.15039,11058.25621,10890.30493,10878.66729
2000-02-18,10514.57031,10517.75,10199.98047,10219.51953,10219.51953,208930000,10506.68594,10616.48193,10933.63398,11053.42527,10881.66301,10875.03078
2000-02-22,10219.83008,10336.79004,10103.79981,10304.83984,10304.83984,194340000,10463.68594,10556.38691,10876.90836,11049.36901,10873.83533,10871.39703
2000-02-23,10294.82031,10338.34961,10164.91992,10225.73047,10225.73047,185280000,10365.21406,10483.2,10823.50879,11043.85022,10865.03285,10867.48943
2000-02-24,10242.48047,10248.05957,9942.780273,10092.62988,10092.62988,237540000,10271.45801,10422.54697,10767.63957,11035.69221,10856.18629,10862.82183
2000-02-25,10090.76953,10132.41992,9836.05957,9862.120117,9862.120117,195240000,10140.96797,10344.396,10708.07238,11024.26915,10846.36189,10857.13058
2000-02-28,9854.660156,10156.54004,9842.570313,10038.65039,10038.65039,213230000,10104.79414,10305.74004,10659.55,11016.55355,10839.35805,10851.78788
2000-02-29,10039.58008,10204.94043,10029.95996,10128.30957,10128.30957,191360000,10069.48809,10266.58701,10624.35559,11010.29448,10833.75029,10847.86283
2000-03-01,10128.11035,10186.33008,10084.55957,10137.92969,10137.92969,216780000,10051.92793,10208.571,10588.67719,11004.19621,10827.35069,10844.28513
2000-03-02,10135.44043,10212.38965,10103.49023,10164.91992,10164.91992,206510000,10066.38594,10168.92197,10553.95438,10996.13754,10821.92437,10840.92498
2000-03-03,10171.12012,10443.51953,10171.12012,10367.2002,10367.2002,210460000,10167.40195,10154.18496,10527.5216,10990.89021,10816.23437,10838.32403
2000-03-06,10358.95996,10383.9502,10121.48047,10170.5,10170.5,172590000,10193.77188,10149.28301,10504.7868,10980.73247,10809.32533,10834.84283
2000-03-07,10197.61035,10229.13965,9752.679688,9796.030273,9796.030273,278180000,10127.31602,10098.40205,10459.0068,10966.23835,10799.40285,10829.67658
2000-03-08,9800.69043,9918.889648,9731.80957,9856.530273,9856.530273,223310000,10071.03613,10061.48203,10411.62602,10950.51608,10789.61989,10825.68588
2000-03-09,9855.290039,10010.73047,9738.950195,10010.73047,10010.73047,187360000,10040.19824,10053.29209,10371.92723,10937.27396,10781.4783,10823.08408
2000-03-10,10008.54981,10091.38965,9907.259766,9928.820313,9928.820313,197440000,9952.522266,10059.96211,10328.54242,10921.79797,10772.66622,10819.21738
2000-03-13,9911.219727,9998.549805,9735.540039,9947.129883,9947.129883,186210000,9907.848242,10050.81006,10287.87563,10907.81797,10764.96062,10816.61838
2000-03-14,9957.669922,10043.29981,9811.240234,9811.240234,9811.240234,186080000,9910.890234,10019.10313,10244.09363,10891.85891,10757.03918,10812.87588
2000-03-15,9808.150391,10180.2002,9776.490234,10131.41016,10131.41016,204920000,9965.866211,10018.45117,10211.04605,10880.42557,10752.19078,10810.55164
2000-03-16,10139.58008,10632.45996,10138.33984,10630.59961,10630.59961,253790000,10089.84004,10065.01914,10208.30363,10876.19464,10750.80654,10810.81519
2000-03-17,10629.98047,10763.37988,10567.30957,10595.23047,10595.23047,247830000,10223.12207,10087.82217,10206.36766,10872.42691,10748.97718,10810.47289
2000-03-20,10594.75,10727.70996,10586.99023,10680.24023,10680.24023,177730000,10369.74414,10138.79619,10216.56887,10868.18492,10749.63134,10809.87489
2000-03-21,10680.24023,10907.33984,10603.61035,10907.33984,10907.33984,211950000,10588.96406,10249.92715,10232.06887,10866.42866,10752.6975,10809.86469
2000-03-22,10916.95996,10917.26953,10789.12988,10866.7002,10866.7002,195830000,10736.02207,10350.94414,10238.01328,10860.8356,10757.08238,10810.36999
2000-03-23,10884.37988,11136.61035,10831.01953,11119.86035,11119.86035,224710000,10833.87422,10461.85713,10260.35129,10859.43361,10763.80663,10812.51784
2000-03-24,11107.4502,11234.65039,11045.08984,11112.71973,11112.71973,217140000,10937.37207,10580.24707,10284.27727,10859.51453,10770.28127,10814.97509
2000-03-27,11093.25,11170.82031,10982.73047,11025.84961,11025.84961,184880000,11006.49395,10688.11904,10316.53047,10858.95092,10776.28382,10817.65179
2000-03-28,11023.67969,11094.33984,10932.78027,10936.11035,10936.11035,177780000,11012.24805,10800.60605,10341.78129,10856.30186,10782.06486,10819.51569
2000-03-29,10939.04981,11101.54981,10910.75,11018.71973,11018.71973,199370000,11042.65195,10889.33701,10373.50086,10853.55546,10787.51902,10821.63434
2000-03-30,11008.16992,11144.05957,10916.33984,10980.25,10980.25,214190000,11014.72988,10924.30205,10409.00566,10850.72426,10793.17702,10822.61084
2000-03-31,10993.28027,11107.75977,10921.91992,10921.91992,10921.91992,179590000,10976.56992,10956.971,10451.39766,10847.54759,10797.34253,10823.01229
2000-04-03,10863.28027,11223.79004,10862.96973,11221.92969,11221.92969,279950000,11015.78594,11011.13994,10498.72883,10847.50238,10803.91325,10824.84414
2000-04-04,11225.33984,11418.24023,10717.78027,11164.83984,11164.83984,319280000,11061.53184,11036.88994,10540.19004,10846.43505,10808.52525,10826.58844
2000-04-05,11163.29004,11218.20996,11002.58008,11033.91992,11033.91992,189310000,11064.57188,11053.61191,10576.02965,10843.45492,10812.50021,10828.14989
2000-04-06,11029.55957,11201.13965,11029.55957,11114.26953,11114.26953,161820000,11091.37578,11053.05283,10614.00363,10843.05492,10816.21629,10830.38693
2000-04-07,11122.03027,11192.4502,11062.76953,11111.48047,11111.48047,156500000,11129.28789,11052.92891,10643.77484,10841.86746,10819.9227,10833.27019
2000-04-10,11114.88965,11287.7002,11097.20996,11186.55957,11186.55957,150070000,11122.21387,11068.9999,10684.41723,10841.64026,10826.0787,10836.44019
2000-04-11,11180.98047,11361.15039,11102.48047,11287.08008,11287.08008,171130000,11146.66191,11104.09688,10744.05922,10840.05786,10834.51805,10839.59983
2000-04-12,11283.04981,11425.4502,11116.75,11125.12988,11125.12988,234780000,11164.90391,11114.73789,10794.8032,10836.51186,10841.22621,10841.14874
2000-04-13,11132.58008,11144.05957,10920.75977,10923.54981,10923.54981,200240000,11126.75996,11109.06787,10831.31598,10829.13639,10848.45693,10840.91249
2000-04-14,10922.84961,10922.84961,10201.53027,10305.76953,10305.76953,267580000,10965.61777,11047.45283,10846.39395,10813.41785,10849.97284,10837.10923
2000-04-17,10303.29004,10583.75,10232.54981,10582.50977,10582.50977,247520000,10844.80781,10983.51084,10871.80914,10801.81318,10852.99348,10834.32558
2000-04-18,10584.01953,10773.92969,10571.33984,10767.41992,10767.41992,218380000,10740.87578,10943.76885,10910.05633,10792.08384,10855.99396,10832.48708
2000-04-19,10748.96973,10789.44043,10632.15039,10674.95996,10674.95996,193860000,10650.8418,10907.87285,10931.79832,10782.98318,10859.01212,10829.92508
2000-04-20,10668.19043,10845.29004,10665.08984,10844.04981,10844.04981,158390000,10634.9418,10880.85088,10940.33633,10780.93145,10862.00252,10828.51088
2000-04-24,10822.33008,10910.75,10695.44043,10906.09961,10906.09961,295330000,10755.00781,10860.31279,10952.77109,10778.0441,10866.45188,10827.07288
2000-04-25,10916.65039,11136.61035,10881.04004,11124.82031,11124.82031,240200000,10863.46992,10854.13887,10970.5543,10776.33158,10873.0334,10826.69208
2000-04-26,11127.91992,11141.87988,10902.05957,10945.5,10945.5,198970000,10899.08594,10819.98086,10972.0807,10768.63745,10877.43828,10825.54448
2000-04-27,10941.91016,10941.91016,10747.25,10888.09961,10888.09961,192920000,10941.71387,10796.27783,10972.93668,10759.51611,10879.56284,10824.24448
2000-04-28,10892.75977,10959.23047,10715.29981,10733.91016,10733.91016,173520000,10919.68594,10777.31387,10957.49867,10749.15384,10879.59523,10821.98198
2000-05-01,10749.41992,10926.25977,10724.21973,10811.78027,10811.78027,174020000,10900.82207,10827.91494,10945.46109,10739.29625,10880.9014,10819.99168
2000-05-02,10805.58008,10824.5,10710.01953,10731.12012,10731.12012,208610000,10822.08203,10842.77598,10933.67191,10727.94546,10882.09564,10817.70888
2000-05-03,10732.20996,10732.20996,10400.08984,10480.12988,10480.12988,200220000,10729.00801,10814.04697,10915.4327,10711.37411,10881.0642,10815.12888
2000-05-04,10478.88965,10523.09961,10407.53027,10412.49023,10412.49023,169170000,10633.88613,10787.8,10891.18352,10696.06439,10879.24701,10812.17743
2000-05-05,10409.7002,10585.91992,10375.80957,10577.86035,10577.86035,138300000,10602.67617,10761.18105,10875.08793,10683.91105,10878.23405,10810.22063
2000-05-08,10571.30957,10627.84961,10522.07031,10603.62988,10603.62988,144180000,10561.04609,10730.93408,10862.35633,10673.94212,10877.31229,10808.68398
2000-05-09,10607.54004,10684.84961,10514.25,10536.75,10536.75,166320000,10522.17207,10672.12705,10834.94914,10664.40932,10876.66773,10807.05193
2000-05-10,10533.08984,10533.08984,10292.09961,10367.78027,10367.78027,225970000,10499.70215,10614.35508,10803.06676,10655.87079,10874.82805,10803.99563
2000-05-11,10369.26953,10575.09961,10369.26953,10545.96973,10545.96973,185720000,10526.39805,10580.14209,10783.54875,10649.41853,10874.43341,10801.86513
2000-05-12,10549.05957,10673.79004,10543.91992,10609.37012,10609.37012,137770000,10532.7,10567.68809,10763.35277,10643.77026,10873.1538,10800.95553
2000-05-15,10606.96973,10811.54981,10605.25977,10807.78027,10807.78027,155810000,10573.53008,10567.28809,10751.20477,10640.83374,10873.53005,10801.71868
2000-05-16,10816.00977,10971.24023,10816.00977,10934.57031,10934.57031,181920000,10653.09414,10587.63311,10741.1252,10643.44307,10873.54797,10803.16173
2000-05-17,10930.63965,10930.63965,10752.61035,10769.74023,10769.74023,169570000,10733.48613,10616.59414,10720.4316,10641.16587,10872.64117,10803.62389
2000-05-18,10771.79981,10864.32031,10764.25977,10777.28027,10777.28027,161220000,10779.74824,10653.07314,10706.51762,10637.64895,10870.57381,10804.13644
2000-05-19,10764.21973,10764.21973,10570.65039,10626.84961,10626.84961,188270000,10783.24414,10657.97207,10694.64961,10632.63094,10867.55749,10803.30159
2000-05-22,10624.79004,10664.54004,10369.49023,10542.54981,10542.54981,185570000,10730.19805,10651.86406,10704.12082,10626.3524,10863.18173,10802.44418
2000-05-23,10539.12012,10557.4502,10416.78027,10422.26953,10422.26953,157080000,10627.73789,10640.41602,10697.71121,10619.13199,10858.59485,10801.01703
2000-05-24,10420.90039,10554.87988,10364.00977,10535.34961,10535.34961,225350000,10580.85977,10657.17295,10688.4284,10614.19279,10854.81229,10800.41803
2000-05-25,10529.87012,10558.65039,10266,10323.91992,10323.91992,184380000,10490.1877,10634.96797,10674.3868,10605.74372,10849.49237,10798.09863
2000-05-26,10322.88965,10387.66016,10258.80957,10299.24023,10299.24023,129200000,10424.66582,10603.95498,10652.59441,10600.41146,10844.30293,10795.64788
2000-05-30,10302.30957,10528.15039,10302.30957,10527.12988,10527.12988,165450000,10421.58184,10575.88994,10637.43562,10598.85813,10841.49749,10793.41528
2000-05-31,10528.28027,10599.42969,10490.79981,10522.33008,10522.33008,162880000,10441.59395,10534.66592,10613.33602,10600.15306,10837.68902,10790.79298
