,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_10,sma_25,sma_75,sma_125,sma_200,%K,%D
4727,4727,2003-10-22,9741.980469,9742.049805,9580.240234,9598.240234,9598.240234,226890000,9727.466015599994,9737.242968899996,9597.419218839968,9397.448802186662,9184.867742272025,8794.052194884993,59.361862647912155,85.61219965817054
4728,4728,2003-10-23,9597.200195,9622.160156,9551.730469,9613.129883,9613.129883,198250000,9691.748046799994,9730.554980599996,9595.579218839966,9403.541067813328,9193.999898520024,8799.141296449992,61.76520190973488,83.43638340994171
4729,4729,2003-10-24,9600.980469,9600.980469,9497.719727,9582.459961,9582.459961,297430000,9663.882031199992,9721.333007899997,9593.084804759968,9410.82666677333,9202.635656336024,8803.17269781499,56.81476770543333,80.86455519752901
4730,4730,2003-10-27,9584.540039,9663.790039,9584.540039,9608.160156,9608.160156,193710000,9629.92597639999,9705.711035199996,9595.994804759966,9417.340937599998,9211.660218832023,8807.289050354992,60.96303793530937,77.30642214392873
4731,4731,2003-10-28,9609.719727,9749.94043,9609.719727,9748.30957,9748.30957,232950000,9630.059960799994,9699.243945299997,9602.885585999966,9424.95639332,9222.012695392024,8812.100695859992,82.25777587280972,75.5321997312097
4732,4732,2003-10-29,9747.049805,9787.269531,9724.679688,9774.530273,9774.530273,224900000,9665.317968599991,9696.391992099994,9616.846406279969,9433.563867266666,9231.547500072023,8816.760246639991,82.12908308238714,74.50308909061336
4733,4733,2003-10-30,9772.009766,9838.759766,9754.009766,9786.610352,9786.610352,239250000,9700.014062399994,9695.881054599997,9634.552421919969,9442.790807373332,9241.587820384026,8822.077399959991,82.26439633586102,73.67038864172933
4734,4734,2003-10-31,9786.75,9839.860352,9786.75,9801.120117,9801.120117,199610000,9743.746093599992,9703.814062399997,9654.074023479969,9452.794804759998,9251.289898504026,8827.593649959992,86.12233001569514,74.35221713234843
4735,4735,2003-11-03,9802.459961,9896.160156,9802.379883,9858.459961,9858.459961,190630000,9793.806054599994,9711.866015499994,9673.202812559966,9461.732265693332,9261.672539128023,8833.952248594991,90.53805983127295,74.56929475997387
4736,4736,2003-11-04,9857.490234,9874.830078,9819.860352,9838.830078,9838.830078,197300000,9811.910156199994,9720.985058499997,9695.753632879969,9471.627461,9272.453421936028,8840.93189702999,85.61138031502344,74.7827895651439
4737,4737,2003-11-05,9837.639648,9859.339844,9778.30957,9820.830078,9820.830078,178470000,9821.170117199994,9743.244042899994,9709.818828199966,9480.459192773333,9282.183265688029,8848.44239507499,81.09376646615371,76.95597994696806
4738,4738,2003-11-06,9820.679688,9870.599609,9773.120117,9856.969727,9856.969727,183020000,9835.241992199994,9767.628027299996,9724.585625079966,9489.295586013333,9291.225179752026,8855.87989507499,90.16404306702516,79.79586406269709
4739,4739,2003-11-07,9857.120117,9903.570313,9798.610352,9809.790039,9809.790039,199350000,9836.975976599997,9790.361035099997,9734.084843839964,9498.592656319996,9300.269500064029,8864.273796439991,76.89290659296952,81.80367795145071
4740,4740,2003-11-10,9807.490234,9824.379883,9736.900391,9756.530273,9756.530273,172460000,9816.590038999992,9805.198046799997,9740.546835999965,9504.885455786663,9309.139179744028,8873.108647509991,63.76990817009695,82.08436497492947
4741,4741,2003-11-11,9756.530273,9761.200195,9719.049805,9737.790039,9737.790039,162750000,9796.382031199992,9804.146093699996,9743.874023479966,9511.16919276,9317.336382872028,8881.353398484991,59.15238767204825,79.77382615485332
4742,4742,2003-11-12,9729.5,9859.339844,9729.419922,9848.830078,9848.830078,188850000,9801.982031199994,9811.576074199997,9752.591210959969,9519.760794319998,9326.695265680028,8890.04399906999,86.51221979509492,80.2121398261241
4743,4743,2003-11-13,9846.969727,9852.900391,9792.009766,9837.94043,9837.94043,205640000,9798.176171799994,9816.709081999996,9758.908437519965,9528.26600265333,9337.451671936027,8899.50805180499,83.82905303973133,80.36860549651112
4744,4744,2003-11-14,9836.459961,9892.969727,9737.790039,9768.679688,9768.679688,222160000,9789.954101599997,9813.465039099996,9762.668437519966,9535.397734426666,9347.670226624026,8908.08239994999,66.76347659628614,78.43272015457022
4745,4745,2003-11-17,9765.639648,9765.639648,9629.870117,9710.830078,9710.830078,204910000,9780.814062599997,9798.702050799997,9760.526445319965,9542.822539106664,9357.225429744029,8916.08745121999,52.50955852999579,74.62987002444251
4746,4746,2003-11-18,9711.44043,9750.459961,9622.389648,9624.160156,9624.160156,229300000,9758.088085999994,9777.235058599996,9752.973632799965,9548.664140666666,9365.466554744029,8924.14180180499,31.15442809783206,69.18417480272338
4747,4747,2003-11-19,9620.679688,9707.639648,9614.240234,9690.459961,9690.459961,192500000,9726.414062599997,9764.198046899995,9748.470039039965,9557.38600264,9374.17919536803,8932.66820072999,47.49044122360847,65.82384227846885
4748,4748,2003-11-20,9688.459961,9726.089844,9613.719727,9619.419922,9619.419922,205970000,9682.709960999997,9740.443066399996,9741.578046839966,9564.821731813332,9380.883757872027,8941.11880131499,29.986452945518057,59.80608326631814
4749,4749,2003-11-21,9622.019531,9650.30957,9585.5,9628.530273,9628.530273,209010000,9654.680077999994,9722.317089799997,9737.847656199969,9571.516132853332,9387.567039120027,8949.940302779989,13.788733416566195,53.4956659486778
4750,4750,2003-11-24,9629.870117,9749.349609,9629.870117,9747.790039,9747.790039,192330000,9662.07207019999,9721.443066399996,9736.641640559968,9578.93880212,9395.85992192803,8959.078703659989,51.0233216892516,52.22100730059326
4751,4751,2003-11-25,9748.679688,9795.209961,9723.790039,9763.94043,9763.94043,172500000,9690.028124999992,9724.058105499997,9737.293671839965,9586.226679733332,9403.169367240029,8968.68285649499,56.100938285303116,51.91586236191874
4752,4752,2003-11-26,9763.490234,9794.679688,9706.009766,9779.570313,9779.570313,162210000,9707.850195399997,9717.132128999996,9744.546874999965,9592.486822973333,9410.223453184028,8978.789858449989,61.0149093040318,49.366131312812435
4753,4753,2003-11-28,9779.719727,9804.980469,9764.830078,9782.459961,9782.459961,79160000,9740.458203199994,9711.584082099997,9751.320078119968,9599.296158906664,9417.099531312026,8988.952807669988,61.92340276660789,47.17556628550009
4754,4754,2003-12-01,9785.349609,9902.230469,9785.349609,9899.049805,9899.049805,227650000,9794.562109599996,9724.621093799997,9763.983671879969,9607.142695373332,9423.980086000025,8998.904057669988,98.57877085184005,50.357095711055486
4755,4755,2003-12-02,9899.639648,9900.450195,9837.269531,9853.639648,9853.639648,257640000,9815.732031399997,9738.902050799996,9773.802851559969,9614.235351613332,9430.478804744023,9007.966506399987,84.30200400375,53.536340258430904
4756,4756,2003-12-03,9851.94043,9942.009766,9851.419922,9873.419922,9873.419922,222570000,9837.627929799997,9763.828027399997,9778.807265639969,9620.38161464,9436.963843808026,9017.330605519988,80.7607391041287,58.496971359060566
4757,4757,2003-12-04,9874.830078,9933.860352,9865.780273,9930.820313,9930.820313,267840000,9867.877929799997,9787.864062599996,9785.058867239966,9627.073880266666,9444.570406312025,9027.409907279987,96.8613894857514,63.43406618527486
4758,4758,2003-12-05,9923.269531,9923.419922,9846.30957,9862.679688,9862.679688,201640000,9883.921875199996,9812.190039199997,9788.101640679966,9633.276145893333,9451.032726632024,9036.632756404988,77.74813327273642,68.21023421799669
4759,4759,2003-12-08,9862.009766,9970.160156,9859.570313,9965.269531,9965.269531,192730000,9897.165820399994,9845.863964999997,9794.667617239966,9640.4973438,9457.289125064022,9047.167902889987,98.72858549976775,76.70421942631684
4760,4760,2003-12-09,9966.450195,10003.120117,9916.900391,9923.419922,9923.419922,231390000,9911.121875199997,9863.426953299997,9797.266015679968,9648.158007866667,9463.104086000025,9057.237502499987,80.91562361206819,79.6934496185985
4761,4761,2003-12-10,9922.379883,9958.379883,9882.379883,9921.860352,9921.860352,220980000,9920.809961199997,9879.218945499997,9800.587226639966,9656.21428392,9469.542007880025,9067.811904359987,80.54218135282008,82.13757392535021
4762,4762,2003-12-11,9922.450195,10026.530273,9920.969727,10008.160156,10008.160156,208630000,9936.277929799997,9902.077929799996,9808.080429759966,9665.117083399999,9475.055609440024,9078.427753969987,95.83472652000911,85.61955564694793
4763,4763,2003-12-12,10008.75,10052.070313,9976.790039,10042.160156,10042.160156,176900000,9972.174023399994,9928.047949299997,9815.488046919969,9674.562018293334,9480.808734440025,9089.183154359987,97.87595637273213,89.21481100756037
4764,4764,2003-12-15,10046.530273,10139.629883,10021.639648,10022.820313,10022.820313,247020000,9983.684179799997,9940.425000099996,9824.009257879969,9683.21015632,9486.640898504022,9100.107956609987,78.92018214798216,87.24895213717457
4765,4765,2003-12-16,10023.339844,10137.629883,10023.339844,10129.55957,10129.55957,233730000,10024.912109399997,9968.016992299996,9838.930429759968,9692.72667974667,9494.241132880024,9112.231403874986,98.18268003424025,88.6370197402236
4766,4766,2003-12-17,10128.75,10146.379883,10094.75,10145.259766,10145.259766,179180000,10069.591992199994,9995.200976699996,9855.229218839968,9701.01988288,9501.797211008025,9124.079702214987,99.80029289087547,90.54097511889827
4767,4767,2003-12-18,10141.410156,10254.080078,10137.339844,10248.080078,10248.080078,218010000,10117.575976599994,10026.926953199996,9871.199218839969,9710.08148444,9511.198250072022,9136.950151434989,99.10257571270319,90.76509374159345
4768,4768,2003-12-19,10249.480469,10293.19043,10230.080078,10278.219727,10278.219727,279780000,10164.787890799997,10068.480957099997,9888.810390719967,9719.285742253334,9520.545211016024,9149.641101144987,97.88456896329645,92.77873731064945
4769,4769,2003-12-22,10276.480469,10338.0,10255.259766,10338.0,10338.0,165730000,10227.823828199997,10105.754003999997,9911.583203199969,9730.414544333336,9531.156968832023,9163.490200264987,100.0,92.90587876067266
4770,4770,2003-12-23,10337.55957,10375.929688,10296.150391,10341.259766,10341.259766,151090000,10270.163867399997,10147.537988399996,9936.800390719969,9740.480807360002,9541.254726648023,9177.576198799989,94.8247662352694,94.29679302299279
4771,4771,2003-12-24,10341.410156,10341.480469,10305.120117,10305.19043,10305.19043,86180000,10302.150000199996,10185.870996199996,9964.041601679968,9751.12067716,9551.783851648024,9191.341801829987,89.44063974261098,95.18663886197187
4772,4772,2003-12-26,10305.849609,10343.040039,10304.820313,10324.669922,10324.669922,49520000,10317.467968999996,10217.521972799996,9989.410000119968,9763.176809973333,9562.497687584024,9203.856401439987,91.61188042649854,94.76435425262082
4773,4773,2003-12-29,10321.349609,10450.0,10321.349609,10450.0,10450.0,156400000,10351.824023599997,10258.305957199997,10022.633203239968,9776.380013093334,9573.770086024024,9216.807851634987,100.0,94.9767586153476
4774,4774,2003-12-30,10449.700195,10456.070313,10405.849609,10425.040039,10425.040039,132800000,10369.232031399997,10298.527929799997,10054.493593879968,9789.093216213334,9584.027687584023,9228.223452219987,94.98541777860898,96.58328217841029
4775,4775,2003-12-31,10426.299805,10462.44043,10407.040039,10453.919922,10453.919922,138670000,10391.764062599996,10330.963964999997,10082.738789199968,9802.494687573333,9595.097367272025,9239.521899484991,98.61709442698562,96.62672361768483
4776,4776,2004-01-02,10452.740234,10527.030273,10384.299805,10409.849609,10409.849609,168890000,10412.695898399994,10357.422949299997,10108.575156359972,9813.728151106667,9604.641843832023,9250.243896554988,82.78579401455352,94.92527373005264
4777,4777,2004-01-05,10411.849609,10544.070313,10411.849609,10544.070313,10544.070313,221290000,10456.575976599994,10387.021972799996,10139.155156359968,9827.040416733334,9615.209687584022,9261.531250074988,100.0,95.01501615878233
4778,4778,2004-01-06,10543.849609,10549.179688,10499.849609,10538.660156,10538.660156,191460000,10474.308007799997,10413.066015699997,10169.403164159969,9838.767487040002,9626.269289144022,9271.614702219988,98.47456656168569,95.07401591862124
4779,4779,2004-01-07,10535.459961,10539.459961,10466.290039,10529.030273,10529.030273,225490000,10495.106054599994,10432.169042999996,10194.602382879968,9850.556953173336,9638.213211016022,9283.186455144987,96.97819122787539,94.77183504140878
4780,4780,2004-01-08,10530.070313,10592.589844,10530.070313,10592.44043,10592.44043,237770000,10522.810156199994,10457.287109399997,10224.154414159968,9864.65069016,9649.99601570402,9294.747504949988,99.97896199600056,95.2872546174819
4781,4781,2004-01-09,10589.25,10589.25,10448.669922,10458.889648,10458.889648,223250000,10532.618163999994,10472.657031199997,10247.573203199969,9876.422018280002,9660.24992976002,9305.892553774987,80.09288396583277,94.35247903980408
4782,4782,2004-01-12,10461.549805,10491.629883,10444.150391,10485.179688,10485.179688,197960000,10520.840038999992,10488.708007799996,10269.747578199967,9890.550950573335,9671.09960944802,9317.311201239987,82.55761773097674,93.44705277025189
4783,4783,2004-01-13,10485.179688,10509.849609,10367.410156,10427.179688,10427.179688,197310000,10498.543945399997,10486.425976599996,10292.32757819997,9904.993880266667,9681.760328200018,9328.718249579986,71.0289693989351,90.5499497101454
4784,4784,2004-01-14,10428.669922,10548.509766,10428.669922,10538.370117,10538.370117,186280000,10500.411914199994,10497.758984399996,10315.251601639968,9921.331080786667,9693.66072663202,9341.449450749988,90.475234606939,90.09893139297841
4785,4785,2004-01-15,10534.519531,10592.740234,10477.179688,10553.849609,10553.849609,260090000,10492.693749999997,10507.751953099996,10340.468789119968,9936.979205786667,9704.586320376018,9353.869399479987,92.19048440214995,89.45627039049484
4786,4786,2004-01-16,10556.370117,10600.740234,10542.519531,10600.509766,10600.509766,254170000,10521.017773599997,10526.817968799996,10367.614765679971,9954.651875066667,9716.616875064019,9365.446650459988,99.95026590288334,91.17271757932782
4787,4787,2004-01-20,10601.400391,10616.959961,10519.490234,10528.660156,10528.660156,224300000,10529.713867199996,10525.276953099996,10388.434765679971,9968.77800788,9727.57855475202,9376.888051824988,77.17642894345047,88.89036047367287
4788,4788,2004-01-21,10522.769531,10643.549805,10490.959961,10623.620117,10623.620117,214920000,10569.001952999994,10533.772949199996,10411.69316411997,9983.922278706666,9739.01359381602,9388.620400454987,94.86731927212789,88.52963574471708
4789,4789,2004-01-22,10624.219727,10660.879883,10607.400391,10623.179688,10623.179688,219720000,10585.963867199996,10543.187890699995,10435.707539119969,9997.93388028,9751.09895319202,9400.234248114988,89.66351890183878,87.79816851211342
4790,4790,2004-01-23,10625.25,10643.480469,10523.849609,10568.290039,10568.290039,234260000,10588.851953199995,10540.772851599997,10453.256757879968,10010.911341213334,9761.368711000021,9411.581098699988,73.99596814656597,85.19986912716996
4791,4791,2004-01-26,10568.0,10705.179688,10561.849609,10702.509766,10702.509766,186170000,10609.251953199997,10565.134863399997,10475.546757879969,10024.8833334,9772.85671100002,9424.103945379988,99.33311865121156,87.12389259570783
4792,4792,2004-01-27,10701.099609,10701.769531,10609.919922,10609.919922,10609.919922,206560000,10625.503906399996,10577.608886799997,10490.020351639969,10037.936927146668,9784.10039068802,9436.046894599991,75.18178714701482,86.38630953731163
4793,4793,2004-01-28,10610.070313,10658.429688,10437.780273,10468.370117,10468.370117,247660000,10594.453906399996,10581.727929699997,10497.626367239971,10048.448398493334,9794.246953184022,9447.371694404988,29.890191812801042,82.27243177869823
4794,4794,2004-01-29,10467.410156,10522.589844,10417.849609,10510.290039,10510.290039,273970000,10571.875976599997,10578.919921899997,10504.517968799968,10059.58986984,9804.458875056023,9458.16764655499,42.3009980071262,77.45500811871695
4795,4795,2004-01-30,10510.219727,10510.80957,10438.959961,10488.070313,10488.070313,208990000,10555.832031399996,10572.341992299996,10510.390390679971,10069.239075573334,9815.13167974402,9468.59619635999,35.722629061759235,71.80822258467786
4796,4796,2004-02-02,10487.780273,10568.959961,10434.669922,10499.179688,10499.179688,224800000,10515.166015799996,10562.208984499995,10518.149960999968,10078.388398493336,9825.63679693602,9479.804043039987,39.01166905723165,65.7143629001127
4797,4797,2004-02-03,10499.480469,10528.959961,10457.110352,10505.179688,10505.179688,183810000,10494.217968999996,10559.860937699998,10525.370351639971,10087.750130266668,9837.38767193602,9490.641689524988,40.788028210904514,62.075522826858105
4798,4798,2004-02-04,10503.110352,10524.219727,10447.179688,10470.740234,10470.740234,227760000,10494.691992399996,10544.572949399997,10526.199960999971,10096.803737026668,9848.65967193602,9501.350888739988,30.59188831750544,55.64797973139586
4799,4799,2004-02-05,10469.330078,10522.519531,10453.549805,10495.549805,10495.549805,187810000,10491.743945599996,10531.809961099996,10529.020351639972,10107.12053390667,9859.61246881602,9511.403686594987,37.93700640826318,50.4753284820383
4800,4800,2004-02-06,10494.889648,10593.400391,10464.519531,10593.030273,10593.030273,182880000,10512.735937599997,10534.283984499996,10534.584765679974,10117.988398480002,9870.82799224802,9521.790537179988,66.79706001428222,49.755437668809925
4801,4801,2004-02-09,10592.0,10618.509766,10564.44043,10579.030273,10579.030273,160720000,10528.706054599994,10521.936035199997,10541.351992239974,10129.073606813336,9881.721437560022,9532.485488349988,62.65222198904554,46.08734800259332
4802,4802,2004-02-10,10578.740234,10626.660156,10559.259766,10613.849609,10613.849609,160590000,10550.440038799992,10522.329003899997,10544.143164079976,10142.615065146667,9892.15175787202,9544.022988349987,72.96082969378087,45.86525225726994
4803,4803,2004-02-11,10605.480469,10746.879883,10572.589844,10737.700195,10737.700195,277850000,10603.83203099999,10549.262011699997,10552.104765639971,10157.609335973337,9903.879281304018,9555.353437564987,97.21007800029969,52.597240876019804
4804,4804,2004-02-12,10735.179688,10735.290039,10688.360352,10694.070313,10694.070313,197560000,10643.536132599991,10567.640039099997,10558.706367239973,10172.430807333336,9914.947367248018,9566.308837959989,83.9499358651722,56.762134661824405
4805,4805,2004-02-13,10696.219727,10734.69043,10604.139648,10627.849609,10627.849609,244990000,10650.499999799991,10581.617968699997,10560.122734399973,10186.026666706668,9925.396640680015,9577.047636784986,63.823914269967986,59.57226318264528
4806,4806,2004-02-17,10628.879883,10735.25,10628.740234,10714.879883,10714.879883,169730000,10677.669921799994,10603.187988199996,10570.362343799972,10198.914270880005,9935.816078184016,9588.350786199986,90.27445115886202,64.69854139280832
4807,4807,2004-02-18,10706.679688,10720.509766,10646.959961,10671.990234,10671.990234,164370000,10689.298046799991,10619.869042799994,10577.834765639973,10210.880403693336,9945.760796928014,9598.797338929986,77.23928315483847,68.34366688720172
4808,4808,2004-02-19,10674.589844,10753.629883,10656.589844,10664.730469,10664.730469,219890000,10674.704101599997,10639.268066299996,10587.336796879974,10222.58867192,9955.898562552014,9609.463139709987,73.52452753076261,72.63693080852744
4809,4809,2004-02-20,10666.290039,10688.219727,10580.660156,10619.030273,10619.030273,220560000,10659.696093599992,10651.616113099994,10590.563203119971,10233.49414066667,9965.461367232017,9619.616489314987,59.914378412830835,74.83466800898421
4810,4810,2004-02-23,10619.549805,10644.959961,10560.44043,10609.620117,10609.620117,229950000,10656.050195199994,10653.275097499994,10592.794023439972,10243.509609413337,9975.547367232017,9629.861440484989,57.11190407808181,73.86615241536416
4811,4811,2004-02-24,10609.549805,10637.110352,10521.700195,10566.370117,10566.370117,225670000,10626.348241999991,10652.009081899994,10591.428437479974,10253.210143266668,9985.537210984015,9640.237192434988,44.231457146288506,72.02407593108846
4812,4812,2004-02-25,10566.589844,10615.55957,10560.070313,10601.620117,10601.620117,192420000,10612.274218599992,10650.786132699996,10594.346835919974,10263.62067712,9995.626570360017,9650.22229497499,54.72939366295242,70.20093232800562
4813,4813,2004-02-26,10598.139648,10612.139648,10539.330078,10580.139648,10580.139648,223230000,10595.356054399992,10635.030077999994,10592.607617159974,10273.262942733334,10005.597367232016,9659.48934086999,48.33221352365687,65.31314588034134
4814,4814,2004-02-27,10581.549805,10652.360352,10563.629883,10583.919922,10583.919922,200050000,10588.333984199991,10624.015038899994,10591.037226519971,10283.584674506668,10015.275046920016,9669.012690479987,46.792707000613085,61.597422993885424
4815,4815,2004-03-01,10582.25,10695.549805,10582.219727,10678.139648,10678.139648,185030000,10602.037890399992,10629.044042799997,10595.431210879975,10295.87279950667,10025.373601600017,9679.16428715499,76.3323789094647,62.8482694578351
4816,4816,2004-03-02,10678.360352,10678.360352,10568.879883,10591.480469,10591.480469,215580000,10607.059960799994,10616.704101399997,10590.990038999975,10307.255338573335,10033.919289104018,9688.555991259991,47.08784114169031,58.529608456117934
4817,4817,2004-03-03,10588.589844,10610.0,10550.139648,10593.110352,10593.110352,188800000,10605.358007799994,10608.816113199997,10590.317656199975,10317.17907556,10042.11649223202,9698.12669438499,47.61970016041262,55.56765015667535
4818,4818,2004-03-04,10593.480469,10603.25,10562.740234,10588.0,10588.0,161050000,10606.930078199995,10601.143066299996,10595.102851519976,10327.179869826667,10050.11728910402,9708.59974614499,44.804772078205026,52.69567461141959
4819,4819,2004-03-05,10582.589844,10651.330078,10524.589844,10595.549805,10595.549805,266500000,10609.256054799996,10598.795019499996,10598.513242159976,10338.204804720002,10058.854968792017,9719.12069340999,45.32188940782058,51.23642571091856
4820,4820,2004-03-08,10595.370117,10634.290039,10526.889648,10529.480469,10529.480469,199300000,10579.524218999997,10590.781054699997,10600.169648399975,10349.120143266668,10066.400492232016,9729.18594731499,3.3545830493251207,45.860693608042894
4821,4821,2004-03-09,10529.519531,10529.700195,10424.070313,10456.959961,10456.959961,246270000,10552.620117399996,10579.840039099996,10598.480859319978,10360.224140666667,10073.998570360016,9738.500649464992,9.979879510098998,42.43553584442394
4822,4822,2004-03-10,10457.589844,10473.860352,10284.669922,10296.889648,10296.889648,259000000,10493.375976599997,10549.366992199997,10590.149257719975,10368.309869826668,10081.010007856015,9746.978198289991,2.605707739727734,37.223167252101476
4823,4823,2004-03-11,10288.849609,10321.410156,10120.379883,10128.379883,10128.379883,292050000,10401.451953199994,10504.191015699997,10576.454843679976,10375.09600264,10086.358968792016,9753.71334965999,1.2633241215949467,32.51627831189528
4824,4824,2004-03-12,10130.669922,10241.19043,10130.669922,10240.080078,10240.080078,223350000,10330.358007799994,10469.807031299997,10566.236054599976,10383.25000004,10092.507210976015,9760.94814946499,18.90251796289005,29.72725940812298
4825,4825,2004-03-15,10238.450195,10241.110352,10092.469727,10102.889648,10102.889648,219150000,10245.039843599992,10412.282031299996,10546.630429599976,10387.984661493334,10097.739851600016,9767.906699264991,1.5760055873664314,22.25162207591315
4826,4826,2004-03-16,10103.410156,10221.110352,10103.410156,10184.669922,10184.669922,194560000,10190.58183579999,10371.600976599997,10530.856015559975,10393.594388053334,10102.678492224017,9774.578750044991,13.94521344991628,18.937359306735747
4827,4827,2004-03-17,10184.669922,10326.519531,10184.299805,10300.299805,10300.299805,181210000,10191.263867199994,10342.319921899996,10518.314023399975,10400.537447946668,10108.715687536014,9781.591201219991,31.43415042693542,17.318804333388027
4828,4828,2004-03-18,10298.959961,10328.820313,10214.150391,10295.780273,10295.780273,218820000,10224.74394519999,10313.097949199997,10500.637226519975,10407.381718773337,10113.808890656015,9788.455351609991,33.712031522288214,16.209530277796347
4829,4829,2004-03-19,10295.849609,10314.589844,10182.599609,10186.599609,10186.599609,261590000,10214.047851399991,10272.202929599996,10480.338398359976,10411.215716160004,10118.143125024017,9794.19344730999,15.608189597667485,13.238160296781038
4830,4830,2004-03-22,10185.929688,10186.150391,10012.160156,10064.75,10064.75,248930000,10206.419921799994,10225.729882699994,10457.814413999975,10414.030520853335,10122.377843776016,9799.31069828499,7.695440526053393,13.672246044453866
4831,4831,2004-03-23,10066.669922,10131.349609,10047.410156,10063.639648,10063.639648,215260000,10182.213866999991,10186.397851399994,10431.764804599976,10416.566783866667,10126.278640648017,9804.314946329987,7.532963379724872,13.42755443141645
4832,4832,2004-03-24,10065.410156,10108.150391,10007.490234,10048.230469,10048.230469,224310000,10131.799999799992,10161.531933499997,10406.814413999975,10418.132252613334,10131.260406272017,9809.65609867499,5.921033107756787,13.759086968219355
4833,4833,2004-03-25,10049.55957,10226.080078,10049.490234,10218.820313,10218.820313,216420000,10116.408007799992,10170.575976499997,10388.978007759975,10422.88079428,10138.259289088017,9815.47575199999,30.713921861861497,16.704146742246014
4834,4834,2004-03-26,10218.370117,10271.780273,10181.040039,10212.969727,10212.969727,198830000,10121.682031399996,10167.864941399996,10372.735585919974,10426.18346356,10145.458406280015,9820.62450199999,29.863619613831222,17.80025690734013
4835,4835,2004-03-29,10212.910156,10350.450195,10212.910156,10329.629883,10329.629883,197150000,10174.658007999997,10190.538964899997,10361.535976559971,10431.599596373333,10153.053523472017,9826.289902389988,48.018184199404054,22.44447476854389
4836,4836,2004-03-30,10327.629883,10387.259766,10306.150391,10381.700195,10381.700195,189060000,10238.270117399996,10210.241992199997,10354.149179679973,10437.73079428,10161.906648472017,9832.61280277999,58.12159102722425,26.862112526274693
4837,4837,2004-03-31,10380.889648,10401.700195,10314.889648,10357.700195,10357.700195,207420000,10300.164062599997,10215.982031199996,10344.392382799972,10442.391328133332,10169.014648472017,9837.806503949987,54.39395592920133,29.158093076501284
4838,4838,2004-04-01,10357.519531,10419.040039,10342.589844,10373.330078,10373.330078,218660000,10331.066015599994,10223.737011699995,10336.119999999972,10446.806927093332,10176.098890656014,9843.05805668499,56.82156011456788,31.469045935729252
4839,4839,2004-04-02,10375.330078,10496.44043,10375.330078,10470.589844,10470.589844,243070000,10382.590038999992,10252.136035199996,10331.586796879972,10452.777187506665,10183.285132848016,9848.94200687999,73.88317710149897,37.2965446861124
4840,4840,2004-04-05,10470.589844,10558.660156,10465.629883,10558.370117,10558.370117,182130000,10428.338085799991,10301.498046899997,10326.796015639971,10458.494661466664,10190.992250032017,9855.83620609999,99.94737757115863,46.52173839062292
4841,4841,2004-04-06,10553.759766,10570.80957,10505.110352,10570.80957,10570.80957,175720000,10466.15996079999,10352.215039099996,10325.96917967997,10464.168658853332,10198.321843776015,9862.68650394999,100.0,55.768442052650435
4842,4842,2004-04-07,10569.259766,10569.259766,10465.330078,10480.150391,10480.150391,218040000,10490.649999999994,10395.407031299996,10321.450781239972,10467.262929693332,10205.115843776015,9869.72250492999,83.90625472866772,63.56696421474153
4843,4843,2004-04-08,10482.769531,10554.099609,10393.910156,10442.030273,10442.030273,187730000,10504.390038999994,10417.728027299996,10315.611992159971,10469.447070306664,10211.212007832017,9876.38340824999,77.13920173334873,68.20949220189024
4844,4844,2004-04-12,10444.379883,10526.269531,10443.80957,10515.55957,10515.55957,142190000,10513.38398419999,10447.987011599997,10312.41238275997,10471.81453124,10217.939046888016,9883.903554734992,90.19206399121366,74.24233663962849
4845,4845,2004-04-13,10516.049805,10552.610352,10361.990234,10381.280273,10381.280273,202540000,10477.966015399992,10453.152050599994,10306.48437491997,10472.348138,10222.874250008017,9890.41475590499,66.35491010377822,76.07600923006592
4846,4846,2004-04-14,10378.099609,10415.280273,10322.94043,10377.950195,10377.950195,230460000,10439.39414039999,10452.777050599994,10303.323984279968,10473.3182682,10227.394007816016,9897.35925785499,65.76375730869631,76.84022585821313
4847,4847,2004-04-15,10377.950195,10430.620117,10322.160156,10397.459961,10397.459961,262880000,10422.856054399992,10456.753027199997,10307.346796799968,10474.288802053334,10232.149289064017,9904.419355509992,69.2271154349299,78.32354180878599
4848,4848,2004-04-16,10398.320313,10460.05957,10376.389648,10451.969727,10451.969727,234660000,10424.843945199991,10464.616992099996,10320.290390559969,10474.31506508,10237.431289064016,9911.47445316999,78.903645693426,80.5317503666718
4849,4849,2004-04-19,10451.620117,10451.759766,10399.469727,10437.849609,10437.849609,173340000,10409.301952999991,10461.342968599994,10328.201171799969,10474.485859346667,10243.159765624016,9917.94950199499,76.39705358880154,80.78313801540206
4850,4850,2004-04-20,10437.849609,10487.669922,10313.580078,10314.5,10314.5,204710000,10395.945898399994,10436.955956899994,10336.665585879968,10472.626927053334,10247.452242184016,9924.17095218999,54.50012921267804,76.238413179554
4851,4851,2004-04-21,10311.870117,10332.879883,10250.480469,10317.269531,10317.269531,232630000,10383.809765599994,10411.601952999994,10341.969570239968,10471.392526013336,10252.009281248014,9929.673349649991,54.9917741506391,71.73759059461791
4852,4852,2004-04-22,10314.990234,10496.610352,10292.280273,10461.200195,10461.200195,265740000,10396.557812399991,10409.706933399992,10348.405585839968,10470.287591106668,10258.912960936015,9935.86390140499,78.97461931087852,71.244427052839
